Périmètre;Nature;Date;Heures;Consommation
Nouvelle-Aquitaine;Données définitives;08/01/2017;13:00;7613
Nouvelle-Aquitaine;Données définitives;08/01/2017;13:30;7275
Nouvelle-Aquitaine;Données définitives;08/01/2017;14:00;7226
Nouvelle-Aquitaine;Données définitives;08/01/2017;14:30;7028
Nouvelle-Aquitaine;Données définitives;08/01/2017;15:00;6795
Nouvelle-Aquitaine;Données définitives;08/01/2017;15:30;6698
Nouvelle-Aquitaine;Données définitives;08/01/2017;16:00;6551
Nouvelle-Aquitaine;Données définitives;08/01/2017;16:30;6349
Nouvelle-Aquitaine;Données définitives;08/01/2017;17:00;6390
Nouvelle-Aquitaine;Données définitives;08/01/2017;17:30;6390
Nouvelle-Aquitaine;Données définitives;08/01/2017;18:00;6831
Nouvelle-Aquitaine;Données définitives;08/01/2017;18:30;7071
Nouvelle-Aquitaine;Données définitives;08/01/2017;19:00;7301
Nouvelle-Aquitaine;Données définitives;08/01/2017;19:30;7310
Nouvelle-Aquitaine;Données définitives;08/01/2017;20:00;7205
Nouvelle-Aquitaine;Données définitives;08/01/2017;20:30;7138
Nouvelle-Aquitaine;Données définitives;08/01/2017;21:00;6915
Nouvelle-Aquitaine;Données définitives;08/01/2017;21:30;6870
Nouvelle-Aquitaine;Données définitives;08/01/2017;22:00;6803
Nouvelle-Aquitaine;Données définitives;08/01/2017;22:30;6797
Nouvelle-Aquitaine;Données définitives;08/01/2017;23:00;7123
Nouvelle-Aquitaine;Données définitives;08/01/2017;23:30;6878
Nouvelle-Aquitaine;Données définitives;09/01/2017;00:00;6973
Nouvelle-Aquitaine;Données définitives;09/01/2017;00:30;7001
Nouvelle-Aquitaine;Données définitives;09/01/2017;01:00;6742
Nouvelle-Aquitaine;Données définitives;09/01/2017;01:30;6960
Nouvelle-Aquitaine;Données définitives;09/01/2017;02:00;6813
Nouvelle-Aquitaine;Données définitives;09/01/2017;02:30;6883
Nouvelle-Aquitaine;Données définitives;09/01/2017;03:00;6574
Nouvelle-Aquitaine;Données définitives;09/01/2017;03:30;6497
Nouvelle-Aquitaine;Données définitives;09/01/2017;04:00;6295
Nouvelle-Aquitaine;Données définitives;09/01/2017;04:30;6331
Nouvelle-Aquitaine;Données définitives;09/01/2017;05:00;6352
Nouvelle-Aquitaine;Données définitives;09/01/2017;05:30;6428
Nouvelle-Aquitaine;Données définitives;09/01/2017;06:00;6656
Nouvelle-Aquitaine;Données définitives;09/01/2017;06:30;6997
Nouvelle-Aquitaine;Données définitives;09/01/2017;07:00;7263
Nouvelle-Aquitaine;Données définitives;09/01/2017;07:30;7563
Nouvelle-Aquitaine;Données définitives;09/01/2017;08:00;7786
Nouvelle-Aquitaine;Données définitives;09/01/2017;08:30;7868
Nouvelle-Aquitaine;Données définitives;09/01/2017;09:00;7893
Nouvelle-Aquitaine;Données définitives;09/01/2017;09:30;7893
Nouvelle-Aquitaine;Données définitives;09/01/2017;10:00;7915
Nouvelle-Aquitaine;Données définitives;09/01/2017;10:30;7872
Nouvelle-Aquitaine;Données définitives;09/01/2017;11:00;7814
