Date;Heures;Consommation;Gaz;Taux de Co2;Tmin;Tmax;Tmoy
10/01/2016;09:00;4932;2565;34;5.97;14.28;10.12
10/01/2016;09:30;5091;2574;34;5.97;14.28;10.12
10/01/2016;10:00;5166;2564;33;5.97;14.28;10.12
10/01/2016;10:30;5244;2559;32;5.97;14.28;10.12
10/01/2016;11:00;5241;2560;32;5.97;14.28;10.12
10/01/2016;11:30;5282;2535;31;5.97;14.28;10.12
10/01/2016;12:00;5289;2555;31;5.97;14.28;10.12
10/01/2016;12:30;5369;2560;31;5.97;14.28;10.12
10/01/2016;13:00;5262;2562;30;5.97;14.28;10.12
10/01/2016;13:30;5298;2555;31;5.97;14.28;10.12
10/01/2016;14:00;5056;2560;32;5.97;14.28;10.12
10/01/2016;14:30;5036;2563;31;5.97;14.28;10.12
10/01/2016;15:00;4912;2539;32;5.97;14.28;10.12
10/01/2016;15:30;4879;2556;32;5.97;14.28;10.12
10/01/2016;16:00;4756;2536;32;5.97;14.28;10.12
10/01/2016;16:30;4669;2554;32;5.97;14.28;10.12
10/01/2016;17:00;4754;2543;32;5.97;14.28;10.12
10/01/2016;17:30;5032;2547;31;5.97;14.28;10.12
10/01/2016;18:00;5344;2563;30;5.97;14.28;10.12
10/01/2016;18:30;5575;2568;29;5.97;14.28;10.12
10/01/2016;19:00;5722;2562;28;5.97;14.28;10.12
10/01/2016;19:30;5773;2569;29;5.97;14.28;10.12
10/01/2016;20:00;5751;2565;29;5.97;14.28;10.12
10/01/2016;20:30;5574;2527;29;5.97;14.28;10.12
10/01/2016;21:00;5443;2557;30;5.97;14.28;10.12
10/01/2016;21:30;5212;2566;30;5.97;14.28;10.12
10/01/2016;22:00;5079;2569;31;5.97;14.28;10.12
10/01/2016;22:30;5076;2567;31;5.97;14.28;10.12
10/01/2016;23:00;5160;2557;30;5.97;14.28;10.12
10/01/2016;23:30;5787;2550;31;5.97;14.28;10.12
11/01/2016;00:00;5532;2553;31;8.53;14.38;11.46
11/01/2016;00:30;5273;2522;31;8.53;14.38;11.46
11/01/2016;01:00;5062;2545;32;8.53;14.38;11.46
11/01/2016;01:30;5063;2546;32;8.53;14.38;11.46
11/01/2016;02:00;4912;2542;32;8.53;14.38;11.46
11/01/2016;02:30;5085;2534;32;8.53;14.38;11.46
11/01/2016;03:00;4809;2498;33;8.53;14.38;11.46
11/01/2016;03:30;4678;2523;33;8.53;14.38;11.46
11/01/2016;04:00;4543;2506;33;8.53;14.38;11.46
11/01/2016;04:30;4501;2517;33;8.53;14.38;11.46
11/01/2016;05:00;4441;2597;35;8.53;14.38;11.46
11/01/2016;05:30;4546;2798;36;8.53;14.38;11.46
11/01/2016;06:00;4641;2866;36;8.53;14.38;11.46
11/01/2016;06:30;4942;3290;38;8.53;14.38;11.46
11/01/2016;07:00;5214;3784;38;8.53;14.38;11.46
11/01/2016;07:30;5333;4618;42;8.53;14.38;11.46
11/01/2016;08:00;5424;5382;46;8.53;14.38;11.46
11/01/2016;08:30;5386;5692;48;8.53;14.38;11.46
11/01/2016;09:00;5490;6034;50;8.53;14.38;11.46
11/01/2016;09:30;5546;6108;49;8.53;14.38;11.46
11/01/2016;10:00;5532;5968;48;8.53;14.38;11.46
11/01/2016;10:30;5552;6002;49;8.53;14.38;11.46
11/01/2016;11:00;5519;6119;50;8.53;14.38;11.46
11/01/2016;11:30;5581;6003;49;8.53;14.38;11.46
11/01/2016;12:00;5717;5940;51;8.53;14.38;11.46
11/01/2016;12:30;5791;6296;54;8.53;14.38;11.46
11/01/2016;13:00;5721;6342;55;8.53;14.38;11.46
11/01/2016;13:30;5866;6222;55;8.53;14.38;11.46
11/01/2016;14:00;5723;6222;56;8.53;14.38;11.46
11/01/2016;14:30;5740;5970;53;8.53;14.38;11.46
11/01/2016;15:00;5629;5898;53;8.53;14.38;11.46
11/01/2016;15:30;5514;5854;52;8.53;14.38;11.46
11/01/2016;16:00;5444;5502;49;8.53;14.38;11.46
11/01/2016;16:30;5415;5347;49;8.53;14.38;11.46
11/01/2016;17:00;5457;5429;49;8.53;14.38;11.46
11/01/2016;17:30;5620;5743;50;8.53;14.38;11.46
11/01/2016;18:00;5956;6127;50;8.53;14.38;11.46
11/01/2016;18:30;6070;6505;51;8.53;14.38;11.46
11/01/2016;19:00;6278;6541;50;8.53;14.38;11.46
11/01/2016;19:30;6268;6152;49;8.53;14.38;11.46
11/01/2016;20:00;6147;6029;50;8.53;14.38;11.46
11/01/2016;20:30;5987;4517;45;8.53;14.38;11.46
11/01/2016;21:00;5797;4084;44;8.53;14.38;11.46
11/01/2016;21:30;5545;3219;41;8.53;14.38;11.46
11/01/2016;22:00;5423;2919;40;8.53;14.38;11.46
11/01/2016;22:30;5482;2743;40;8.53;14.38;11.46
11/01/2016;23:00;5544;2594;39;8.53;14.38;11.46
11/01/2016;23:30;6075;2561;39;8.53;14.38;11.46
12/01/2016;00:00;5787;2501;40;5.7;12.05;8.88
12/01/2016;00:30;5490;2525;40;5.7;12.05;8.88
12/01/2016;01:00;5282;2505;41;5.7;12.05;8.88
12/01/2016;01:30;5253;2531;41;5.7;12.05;8.88
12/01/2016;02:00;5182;2524;41;5.7;12.05;8.88
12/01/2016;02:30;5298;2532;38;5.7;12.05;8.88
12/01/2016;03:00;5087;2514;38;5.7;12.05;8.88
12/01/2016;03:30;4981;2489;37;5.7;12.05;8.88
12/01/2016;04:00;4819;2519;38;5.7;12.05;8.88
12/01/2016;04:30;4797;2457;38;5.7;12.05;8.88
12/01/2016;05:00;4805;2560;38;5.7;12.05;8.88
12/01/2016;05:30;4912;2626;38;5.7;12.05;8.88
12/01/2016;06:00;5030;2875;38;5.7;12.05;8.88
12/01/2016;06:30;5382;3011;39;5.7;12.05;8.88
12/01/2016;07:00;5654;3891;44;5.7;12.05;8.88
12/01/2016;07:30;5808;5033;49;5.7;12.05;8.88
12/01/2016;08:00;5916;6257;53;5.7;12.05;8.88
12/01/2016;08:30;5833;6760;54;5.7;12.05;8.88
12/01/2016;09:00;5942;6869;55;5.7;12.05;8.88
12/01/2016;09:30;5908;6877;54;5.7;12.05;8.88
12/01/2016;10:00;5801;6842;54;5.7;12.05;8.88
12/01/2016;10:30;5760;6737;53;5.7;12.05;8.88
12/01/2016;11:00;5688;6683;53;5.7;12.05;8.88
12/01/2016;11:30;5698;6615;52;5.7;12.05;8.88
12/01/2016;12:00;5801;6544;52;5.7;12.05;8.88
12/01/2016;12:30;5741;6494;51;5.7;12.05;8.88
12/01/2016;13:00;5674;6511;52;5.7;12.05;8.88
12/01/2016;13:30;5711;6632;52;5.7;12.05;8.88
12/01/2016;14:00;5658;6551;51;5.7;12.05;8.88
12/01/2016;14:30;5622;6674;51;5.7;12.05;8.88
12/01/2016;15:00;5484;6518;49;5.7;12.05;8.88
12/01/2016;15:30;5400;6708;49;5.7;12.05;8.88
12/01/2016;16:00;5316;6784;50;5.7;12.05;8.88
12/01/2016;16:30;5321;6849;50;5.7;12.05;8.88
12/01/2016;17:00;5375;7117;51;5.7;12.05;8.88
12/01/2016;17:30;5649;7037;50;5.7;12.05;8.88
12/01/2016;18:00;6000;7347;51;5.7;12.05;8.88
12/01/2016;18:30;6158;7391;52;5.7;12.05;8.88
12/01/2016;19:00;6381;7471;53;5.7;12.05;8.88
12/01/2016;19:30;6340;7402;53;5.7;12.05;8.88
12/01/2016;20:00;6230;7448;53;5.7;12.05;8.88
12/01/2016;20:30;6078;6711;52;5.7;12.05;8.88
12/01/2016;21:00;5901;6307;50;5.7;12.05;8.88
12/01/2016;21:30;5655;4408;42;5.7;12.05;8.88
12/01/2016;22:00;5492;3879;40;5.7;12.05;8.88
12/01/2016;22:30;5525;3541;38;5.7;12.05;8.88
12/01/2016;23:00;5631;3534;37;5.7;12.05;8.88
12/01/2016;23:30;6174;3366;38;5.7;12.05;8.88
13/01/2016;00:00;5886;3283;38;2.82;10.62;6.72
13/01/2016;00:30;5640;2960;37;2.82;10.62;6.72
13/01/2016;01:00;5387;2755;37;2.82;10.62;6.72
13/01/2016;01:30;5418;2565;36;2.82;10.62;6.72
13/01/2016;02:00;5298;2589;36;2.82;10.62;6.72
13/01/2016;02:30;5485;2560;36;2.82;10.62;6.72
13/01/2016;03:00;5223;2630;37;2.82;10.62;6.72
13/01/2016;03:30;5130;2564;37;2.82;10.62;6.72
13/01/2016;04:00;5013;2617;38;2.82;10.62;6.72
13/01/2016;04:30;4980;2630;37;2.82;10.62;6.72
13/01/2016;05:00;4991;2650;38;2.82;10.62;6.72
13/01/2016;05:30;5079;2604;38;2.82;10.62;6.72
13/01/2016;06:00;5233;2871;39;2.82;10.62;6.72
13/01/2016;06:30;5511;3571;45;2.82;10.62;6.72
13/01/2016;07:00;5848;4459;49;2.82;10.62;6.72
13/01/2016;07:30;6030;5889;54;2.82;10.62;6.72
13/01/2016;08:00;6095;6401;56;2.82;10.62;6.72
13/01/2016;08:30;6140;6786;57;2.82;10.62;6.72
13/01/2016;09:00;6146;6923;58;2.82;10.62;6.72
13/01/2016;09:30;6185;6986;59;2.82;10.62;6.72
13/01/2016;10:00;6097;7007;61;2.82;10.62;6.72
13/01/2016;10:30;6070;7172;61;2.82;10.62;6.72
13/01/2016;11:00;5966;7321;63;2.82;10.62;6.72
13/01/2016;11:30;5990;7407;64;2.82;10.62;6.72
13/01/2016;12:00;5842;7175;63;2.82;10.62;6.72
13/01/2016;12:30;6011;7009;63;2.82;10.62;6.72
13/01/2016;13:00;5901;6940;63;2.82;10.62;6.72
13/01/2016;13:30;5967;6987;64;2.82;10.62;6.72
13/01/2016;14:00;5823;6932;65;2.82;10.62;6.72
13/01/2016;14:30;5933;6842;65;2.82;10.62;6.72
13/01/2016;15:00;5758;6850;66;2.82;10.62;6.72
13/01/2016;15:30;5689;6872;67;2.82;10.62;6.72
13/01/2016;16:00;5629;6837;67;2.82;10.62;6.72
13/01/2016;16:30;5620;6902;67;2.82;10.62;6.72
13/01/2016;17:00;5679;6928;68;2.82;10.62;6.72
13/01/2016;17:30;5945;7005;67;2.82;10.62;6.72
13/01/2016;18:00;6294;7142;66;2.82;10.62;6.72
13/01/2016;18:30;6499;7076;65;2.82;10.62;6.72
13/01/2016;19:00;6771;7087;64;2.82;10.62;6.72
13/01/2016;19:30;6727;7051;64;2.82;10.62;6.72
13/01/2016;20:00;6649;7036;65;2.82;10.62;6.72
13/01/2016;20:30;6400;7086;66;2.82;10.62;6.72
13/01/2016;21:00;6262;7007;67;2.82;10.62;6.72
13/01/2016;21:30;6089;6596;66;2.82;10.62;6.72
13/01/2016;22:00;5948;6387;66;2.82;10.62;6.72
13/01/2016;22:30;5994;6171;66;2.82;10.62;6.72
13/01/2016;23:00;6019;5849;61;2.82;10.62;6.72
13/01/2016;23:30;6603;5540;57;2.82;10.62;6.72
14/01/2016;00:00;6388;5551;57;1.68;7.02;4.35
14/01/2016;00:30;6062;3884;53;1.68;7.02;4.35
14/01/2016;01:00;5844;3409;50;1.68;7.02;4.35
14/01/2016;01:30;5836;3453;48;1.68;7.02;4.35
14/01/2016;02:00;5685;3449;48;1.68;7.02;4.35
14/01/2016;02:30;5852;3203;47;1.68;7.02;4.35
14/01/2016;03:00;5575;3209;46;1.68;7.02;4.35
14/01/2016;03:30;5498;3088;45;1.68;7.02;4.35
14/01/2016;04:00;5330;3072;46;1.68;7.02;4.35
14/01/2016;04:30;5256;2928;44;1.68;7.02;4.35
14/01/2016;05:00;5256;2928;46;1.68;7.02;4.35
14/01/2016;05:30;5357;3182;47;1.68;7.02;4.35
14/01/2016;06:00;5497;3237;52;1.68;7.02;4.35
14/01/2016;06:30;5710;4570;59;1.68;7.02;4.35
14/01/2016;07:00;6062;5221;62;1.68;7.02;4.35
14/01/2016;07:30;6209;6264;65;1.68;7.02;4.35
14/01/2016;08:00;6242;6926;66;1.68;7.02;4.35
14/01/2016;08:30;6296;7120;66;1.68;7.02;4.35
14/01/2016;09:00;6297;7343;66;1.68;7.02;4.35
14/01/2016;09:30;6365;7316;66;1.68;7.02;4.35
14/01/2016;10:00;6438;7243;66;1.68;7.02;4.35
14/01/2016;10:30;6491;7211;65;1.68;7.02;4.35
14/01/2016;11:00;6331;6781;64;1.68;7.02;4.35
14/01/2016;11:30;6550;6835;65;1.68;7.02;4.35
14/01/2016;12:00;6624;6789;64;1.68;7.02;4.35
14/01/2016;12:30;6650;6726;64;1.68;7.02;4.35
14/01/2016;13:00;6601;6806;64;1.68;7.02;4.35
14/01/2016;13:30;6708;6744;64;1.68;7.02;4.35
14/01/2016;14:00;6543;6877;65;1.68;7.02;4.35
14/01/2016;14:30;6599;6775;65;1.68;7.02;4.35
14/01/2016;15:00;6440;6622;65;1.68;7.02;4.35
14/01/2016;15:30;6379;6800;66;1.68;7.02;4.35
14/01/2016;16:00;6383;6868;67;1.68;7.02;4.35
14/01/2016;16:30;6298;6780;66;1.68;7.02;4.35
14/01/2016;17:00;6300;6720;66;1.68;7.02;4.35
14/01/2016;17:30;6456;6868;66;1.68;7.02;4.35
14/01/2016;18:00;6692;7126;65;1.68;7.02;4.35
14/01/2016;18:30;6809;7207;65;1.68;7.02;4.35
14/01/2016;19:00;6964;7294;64;1.68;7.02;4.35
14/01/2016;19:30;6872;7318;65;1.68;7.02;4.35
14/01/2016;20:00;6747;7209;65;1.68;7.02;4.35
14/01/2016;20:30;6553;7268;67;1.68;7.02;4.35
14/01/2016;21:00;6321;7256;68;1.68;7.02;4.35
14/01/2016;21:30;6146;6955;68;1.68;7.02;4.35
14/01/2016;22:00;6007;6753;68;1.68;7.02;4.35
14/01/2016;22:30;5992;6464;68;1.68;7.02;4.35
14/01/2016;23:00;6127;5988;64;1.68;7.02;4.35
14/01/2016;23:30;6635;5123;62;1.68;7.02;4.35
15/01/2016;00:00;6394;4591;60;1.78;9.3;5.54
15/01/2016;00:30;6091;4002;57;1.78;9.3;5.54
15/01/2016;01:00;5911;3872;55;1.78;9.3;5.54
15/01/2016;01:30;5850;2970;49;1.78;9.3;5.54
15/01/2016;02:00;5830;2865;46;1.78;9.3;5.54
15/01/2016;02:30;5952;2787;44;1.78;9.3;5.54
15/01/2016;03:00;5684;2783;44;1.78;9.3;5.54
15/01/2016;03:30;5663;2732;44;1.78;9.3;5.54
15/01/2016;04:00;5549;2755;44;1.78;9.3;5.54
15/01/2016;04:30;5478;2746;45;1.78;9.3;5.54
15/01/2016;05:00;5483;2914;48;1.78;9.3;5.54
15/01/2016;05:30;5550;3181;49;1.78;9.3;5.54
15/01/2016;06:00;5705;3591;50;1.78;9.3;5.54
15/01/2016;06:30;5995;4758;55;1.78;9.3;5.54
15/01/2016;07:00;6322;5770;63;1.78;9.3;5.54
15/01/2016;07:30;6441;6854;67;1.78;9.3;5.54
15/01/2016;08:00;6524;7357;70;1.78;9.3;5.54
15/01/2016;08:30;6498;7476;70;1.78;9.3;5.54
15/01/2016;09:00;6648;7515;70;1.78;9.3;5.54
15/01/2016;09:30;6649;7489;70;1.78;9.3;5.54
15/01/2016;10:00;6595;7410;69;1.78;9.3;5.54
15/01/2016;10:30;6561;7384;69;1.78;9.3;5.54
15/01/2016;11:00;6454;7297;69;1.78;9.3;5.54
15/01/2016;11:30;6515;7437;71;1.78;9.3;5.54
15/01/2016;12:00;6593;7346;71;1.78;9.3;5.54
15/01/2016;12:30;6498;7242;72;1.78;9.3;5.54
15/01/2016;13:00;6402;7341;73;1.78;9.3;5.54
15/01/2016;13:30;6455;7222;73;1.78;9.3;5.54
15/01/2016;14:00;6306;7139;73;1.78;9.3;5.54
15/01/2016;14:30;6375;7103;73;1.78;9.3;5.54
15/01/2016;15:00;6174;7186;76;1.78;9.3;5.54
15/01/2016;15:30;6103;7356;77;1.78;9.3;5.54
15/01/2016;16:00;6013;7307;77;1.78;9.3;5.54
15/01/2016;16:30;5946;7243;76;1.78;9.3;5.54
15/01/2016;17:00;6059;7354;77;1.78;9.3;5.54
15/01/2016;17:30;6250;7508;76;1.78;9.3;5.54
15/01/2016;18:00;6639;7580;74;1.78;9.3;5.54
15/01/2016;18:30;6811;7553;72;1.78;9.3;5.54
15/01/2016;19:00;6950;7557;71;1.78;9.3;5.54
15/01/2016;19:30;6952;7456;70;1.78;9.3;5.54
15/01/2016;20:00;6868;7448;71;1.78;9.3;5.54
15/01/2016;20:30;6738;7382;73;1.78;9.3;5.54
15/01/2016;21:00;6561;7345;74;1.78;9.3;5.54
15/01/2016;21:30;6354;7256;75;1.78;9.3;5.54
15/01/2016;22:00;6253;6970;75;1.78;9.3;5.54
15/01/2016;22:30;6340;6670;74;1.78;9.3;5.54
15/01/2016;23:00;6394;6824;74;1.78;9.3;5.54
15/01/2016;23:30;7012;6742;71;1.78;9.3;5.54
16/01/2016;00:00;6699;6764;71;0.6;7.87;4.23
16/01/2016;00:30;6432;5222;63;0.6;7.87;4.23
16/01/2016;01:00;6202;4418;52;0.6;7.87;4.23
16/01/2016;01:30;6210;3906;49;0.6;7.87;4.23
16/01/2016;02:00;6091;3756;49;0.6;7.87;4.23
16/01/2016;02:30;6245;3604;47;0.6;7.87;4.23
16/01/2016;03:00;5988;3524;44;0.6;7.87;4.23
16/01/2016;03:30;5849;3348;42;0.6;7.87;4.23
16/01/2016;04:00;5735;3345;43;0.6;7.87;4.23
16/01/2016;04:30;5671;3359;43;0.6;7.87;4.23
16/01/2016;05:00;5628;3361;43;0.6;7.87;4.23
16/01/2016;05:30;5680;3392;44;0.6;7.87;4.23
16/01/2016;06:00;5701;3517;44;0.6;7.87;4.23
16/01/2016;06:30;5753;3899;50;0.6;7.87;4.23
16/01/2016;07:00;5845;4332;56;0.6;7.87;4.23
16/01/2016;07:30;5908;4520;59;0.6;7.87;4.23
16/01/2016;08:00;6068;4900;61;0.6;7.87;4.23
16/01/2016;08:30;6154;5241;61;0.6;7.87;4.23
16/01/2016;09:00;6360;5685;63;0.6;7.87;4.23
16/01/2016;09:30;6434;5741;62;0.6;7.87;4.23
16/01/2016;10:00;6459;5713;62;0.6;7.87;4.23
16/01/2016;10:30;6457;5782;64;0.6;7.87;4.23
16/01/2016;11:00;6394;5778;65;0.6;7.87;4.23
16/01/2016;11:30;6369;5793;66;0.6;7.87;4.23
16/01/2016;12:00;6395;5757;66;0.6;7.87;4.23
16/01/2016;12:30;6459;5698;66;0.6;7.87;4.23
16/01/2016;13:00;6331;5720;66;0.6;7.87;4.23
16/01/2016;13:30;6419;5541;66;0.6;7.87;4.23
16/01/2016;14:00;6202;5573;68;0.6;7.87;4.23
16/01/2016;14:30;6249;5637;69;0.6;7.87;4.23
16/01/2016;15:00;6111;5543;69;0.6;7.87;4.23
16/01/2016;15:30;6040;5582;70;0.6;7.87;4.23
16/01/2016;16:00;6005;5565;69;0.6;7.87;4.23
16/01/2016;16:30;5919;5604;70;0.6;7.87;4.23
16/01/2016;17:00;6008;5593;70;0.6;7.87;4.23
16/01/2016;17:30;6209;5638;69;0.6;7.87;4.23
16/01/2016;18:00;6628;5737;67;0.6;7.87;4.23
16/01/2016;18:30;6811;5834;65;0.6;7.87;4.23
16/01/2016;19:00;6980;5836;64;0.6;7.87;4.23
16/01/2016;19:30;7024;5834;63;0.6;7.87;4.23
16/01/2016;20:00;6935;5758;63;0.6;7.87;4.23
16/01/2016;20:30;6794;5856;65;0.6;7.87;4.23
16/01/2016;21:00;6616;5808;66;0.6;7.87;4.23
16/01/2016;21:30;6422;5564;67;0.6;7.87;4.23
16/01/2016;22:00;6374;5434;66;0.6;7.87;4.23
16/01/2016;22:30;6472;5733;67;0.6;7.87;4.23
16/01/2016;23:00;6572;5838;66;0.6;7.87;4.23
16/01/2016;23:30;7170;5841;68;0.6;7.87;4.23
17/01/2016;00:00;6884;5794;67;0.83;7.65;4.24
17/01/2016;00:30;6683;5563;65;0.83;7.65;4.24
17/01/2016;01:00;6436;5314;61;0.83;7.65;4.24
17/01/2016;01:30;6433;4936;61;0.83;7.65;4.24
17/01/2016;02:00;6286;4797;61;0.83;7.65;4.24
17/01/2016;02:30;6406;4287;60;0.83;7.65;4.24
17/01/2016;03:00;6112;4194;60;0.83;7.65;4.24
17/01/2016;03:30;5966;3332;57;0.83;7.65;4.24
17/01/2016;04:00;5878;3106;54;0.83;7.65;4.24
17/01/2016;04:30;5819;3114;53;0.83;7.65;4.24
17/01/2016;05:00;5761;3127;53;0.83;7.65;4.24
17/01/2016;05:30;5760;3199;53;0.83;7.65;4.24
17/01/2016;06:00;5732;3280;53;0.83;7.65;4.24
17/01/2016;06:30;5757;3519;54;0.83;7.65;4.24
17/01/2016;07:00;5837;3526;54;0.83;7.65;4.24
17/01/2016;07:30;5798;3574;57;0.83;7.65;4.24
17/01/2016;08:00;5884;3837;62;0.83;7.65;4.24
17/01/2016;08:30;5934;4255;64;0.83;7.65;4.24
17/01/2016;09:00;6114;4625;66;0.83;7.65;4.24
17/01/2016;09:30;6217;5118;67;0.83;7.65;4.24
17/01/2016;10:00;6290;5374;67;0.83;7.65;4.24
17/01/2016;10:30;6328;5955;68;0.83;7.65;4.24
17/01/2016;11:00;6340;6080;64;0.83;7.65;4.24
17/01/2016;11:30;6340;6424;64;0.83;7.65;4.24
17/01/2016;12:00;6332;6398;63;0.83;7.65;4.24
17/01/2016;12:30;6364;6450;64;0.83;7.65;4.24
17/01/2016;13:00;6251;6500;64;0.83;7.65;4.24
17/01/2016;13:30;6301;6332;64;0.83;7.65;4.24
17/01/2016;14:00;6094;6117;64;0.83;7.65;4.24
17/01/2016;14:30;6087;6004;65;0.83;7.65;4.24
17/01/2016;15:00;5930;5718;64;0.83;7.65;4.24
17/01/2016;15:30;5889;5714;65;0.83;7.65;4.24
17/01/2016;16:00;5827;5992;67;0.83;7.65;4.24
17/01/2016;16:30;5761;6414;70;0.83;7.65;4.24
17/01/2016;17:00;5876;6472;73;0.83;7.65;4.24
17/01/2016;17:30;6077;6480;72;0.83;7.65;4.24
17/01/2016;18:00;6513;6547;70;0.83;7.65;4.24
17/01/2016;18:30;6797;6662;70;0.83;7.65;4.24
17/01/2016;19:00;6991;6679;69;0.83;7.65;4.24
17/01/2016;19:30;7056;6658;68;0.83;7.65;4.24
17/01/2016;20:00;7034;6663;69;0.83;7.65;4.24
17/01/2016;20:30;6909;6643;69;0.83;7.65;4.24
17/01/2016;21:00;6759;6593;70;0.83;7.65;4.24
17/01/2016;21:30;6517;6393;69;0.83;7.65;4.24
17/01/2016;22:00;6410;6324;69;0.83;7.65;4.24
17/01/2016;22:30;6451;6240;68;0.83;7.65;4.24
17/01/2016;23:00;6577;6380;68;0.83;7.65;4.24
17/01/2016;23:30;7155;6237;68;0.83;7.65;4.24
18/01/2016;00:00;6812;6087;68;-1.52;5.37;1.92
18/01/2016;00:30;6578;5930;68;-1.52;5.37;1.92
18/01/2016;01:00;6375;5682;67;-1.52;5.37;1.92
18/01/2016;01:30;6398;5620;65;-1.52;5.37;1.92
18/01/2016;02:00;6303;5518;63;-1.52;5.37;1.92
18/01/2016;02:30;6479;5742;63;-1.52;5.37;1.92
18/01/2016;03:00;6191;5612;63;-1.52;5.37;1.92
18/01/2016;03:30;6021;4792;59;-1.52;5.37;1.92
18/01/2016;04:00;5910;4501;59;-1.52;5.37;1.92
18/01/2016;04:30;5875;4551;62;-1.52;5.37;1.92
18/01/2016;05:00;5841;5021;66;-1.52;5.37;1.92
18/01/2016;05:30;5959;5713;69;-1.52;5.37;1.92
18/01/2016;06:00;6038;5982;72;-1.52;5.37;1.92
18/01/2016;06:30;6290;6296;73;-1.52;5.37;1.92
18/01/2016;07:00;6615;6600;73;-1.52;5.37;1.92
18/01/2016;07:30;6680;7361;77;-1.52;5.37;1.92
18/01/2016;08:00;6763;7166;75;-1.52;5.37;1.92
18/01/2016;08:30;6783;7192;75;-1.52;5.37;1.92
18/01/2016;09:00;6870;7239;74;-1.52;5.37;1.92
18/01/2016;09:30;6946;7420;74;-1.52;5.37;1.92
18/01/2016;10:00;6967;7417;76;-1.52;5.37;1.92
18/01/2016;10:30;6992;7447;77;-1.52;5.37;1.92
18/01/2016;11:00;6988;7435;77;-1.52;5.37;1.92
18/01/2016;11:30;7064;7225;77;-1.52;5.37;1.92
18/01/2016;12:00;7179;7225;76;-1.52;5.37;1.92
18/01/2016;12:30;7279;7343;76;-1.52;5.37;1.92
18/01/2016;13:00;7229;7323;77;-1.52;5.37;1.92
18/01/2016;13:30;7379;7346;78;-1.52;5.37;1.92
18/01/2016;14:00;7272;7367;78;-1.52;5.37;1.92
18/01/2016;14:30;7376;7388;79;-1.52;5.37;1.92
18/01/2016;15:00;7262;7381;79;-1.52;5.37;1.92
18/01/2016;15:30;7242;7516;80;-1.52;5.37;1.92
18/01/2016;16:00;7148;7534;81;-1.52;5.37;1.92
18/01/2016;16:30;7068;7537;81;-1.52;5.37;1.92
18/01/2016;17:00;7108;7586;81;-1.52;5.37;1.92
18/01/2016;17:30;7209;8145;82;-1.52;5.37;1.92
18/01/2016;18:00;7456;8117;84;-1.52;5.37;1.92
18/01/2016;18:30;7570;7980;81;-1.52;5.37;1.92
18/01/2016;19:00;7735;8092;81;-1.52;5.37;1.92
18/01/2016;19:30;7516;8065;81;-1.52;5.37;1.92
18/01/2016;20:00;7360;7868;78;-1.52;5.37;1.92
18/01/2016;20:30;7222;7481;76;-1.52;5.37;1.92
18/01/2016;21:00;6978;7449;76;-1.52;5.37;1.92
18/01/2016;21:30;6725;7479;78;-1.52;5.37;1.92
18/01/2016;22:00;6564;7533;79;-1.52;5.37;1.92
18/01/2016;22:30;6625;7589;79;-1.52;5.37;1.92
18/01/2016;23:00;6716;7571;80;-1.52;5.37;1.92
18/01/2016;23:30;7104;7557;80;-1.52;5.37;1.92
19/01/2016;00:00;6866;7516;81;1.65;8.58;5.12
19/01/2016;00:30;6619;7245;82;1.65;8.58;5.12
19/01/2016;01:00;6365;6990;80;1.65;8.58;5.12
19/01/2016;01:30;6468;6850;80;1.65;8.58;5.12
19/01/2016;02:00;6372;6807;79;1.65;8.58;5.12
19/01/2016;02:30;6590;6754;80;1.65;8.58;5.12
19/01/2016;03:00;6321;6681;80;1.65;8.58;5.12
19/01/2016;03:30;6088;6305;79;1.65;8.58;5.12
19/01/2016;04:00;6009;6291;79;1.65;8.58;5.12
19/01/2016;04:30;5939;6238;79;1.65;8.58;5.12
19/01/2016;05:00;5980;6406;80;1.65;8.58;5.12
19/01/2016;05:30;6017;6830;81;1.65;8.58;5.12
19/01/2016;06:00;6129;6930;82;1.65;8.58;5.12
19/01/2016;06:30;6487;7430;84;1.65;8.58;5.12
19/01/2016;07:00;6723;7510;85;1.65;8.58;5.12
19/01/2016;07:30;6838;7740;84;1.65;8.58;5.12
19/01/2016;08:00;6855;7788;83;1.65;8.58;5.12
19/01/2016;08:30;6866;7781;83;1.65;8.58;5.12
19/01/2016;09:00;6968;7776;83;1.65;8.58;5.12
19/01/2016;09:30;6942;7827;82;1.65;8.58;5.12
19/01/2016;10:00;7000;7755;82;1.65;8.58;5.12
19/01/2016;10:30;6944;7964;84;1.65;8.58;5.12
19/01/2016;11:00;6936;7953;85;1.65;8.58;5.12
19/01/2016;11:30;6936;7936;86;1.65;8.58;5.12
19/01/2016;12:00;6959;7969;86;1.65;8.58;5.12
19/01/2016;12:30;6933;7969;87;1.65;8.58;5.12
19/01/2016;13:00;6734;7976;87;1.65;8.58;5.12
19/01/2016;13:30;6817;8127;89;1.65;8.58;5.12
19/01/2016;14:00;6658;8128;88;1.65;8.58;5.12
19/01/2016;14:30;6680;7976;86;1.65;8.58;5.12
19/01/2016;15:00;6602;7929;86;1.65;8.58;5.12
19/01/2016;15:30;6467;7992;88;1.65;8.58;5.12
19/01/2016;16:00;6404;7972;88;1.65;8.58;5.12
19/01/2016;16:30;6371;7641;86;1.65;8.58;5.12
