Date;TMin (°C);TMax (°C);TMoy (°C)
06/01/2022;1.72;8.45;5.09
07/01/2022;5.05;10.07;7.56
08/01/2022;7.35;11.02;9.19
09/01/2022;5.7;10.95;8.32
10/01/2022;8.4;11.88;10.14
11/01/2022;8.45;11.42;9.94
12/01/2022;7.98;10.62;9.3
13/01/2022;4.1;8.75;6.42
14/01/2022;-1.0;4.85;1.92
15/01/2022;-0.15;7.68;3.76
16/01/2022;4.15;10.85;7.5
17/01/2022;4.18;10.15;7.16
18/01/2022;2.68;6.38;4.52
19/01/2022;3.02;9.68;6.35
20/01/2022;3.48;9.05;6.26
21/01/2022;1.27;7.3;4.29
22/01/2022;-0.18;7.58;3.7
23/01/2022;3.18;6.12;4.65
24/01/2022;0.28;5.3;2.79
25/01/2022;-0.3;5.95;2.82
26/01/2022;-0.52;6.43;2.95
27/01/2022;0.53;9.75;5.14
28/01/2022;7.18;9.93;8.55
29/01/2022;7.92;10.45;9.19
30/01/2022;6.9;11.27;9.09
31/01/2022;5.5;10.27;7.89
