Périmètre;Nature;Date;Heures;Consommation
Bretagne;Données définitives;05/01/2020;10:30;3161
Bretagne;Données définitives;05/01/2020;11:00;3204
Bretagne;Données définitives;05/01/2020;11:30;3208
Bretagne;Données définitives;05/01/2020;12:00;3236
Bretagne;Données définitives;05/01/2020;12:30;3315
Bretagne;Données définitives;05/01/2020;13:00;3375
Bretagne;Données définitives;05/01/2020;13:30;3180
Bretagne;Données définitives;05/01/2020;14:00;3051
Bretagne;Données définitives;05/01/2020;14:30;2930
Bretagne;Données définitives;05/01/2020;15:00;2827
Bretagne;Données définitives;05/01/2020;15:30;2757
Bretagne;Données définitives;05/01/2020;16:00;2751
Bretagne;Données définitives;05/01/2020;16:30;2738
Bretagne;Données définitives;05/01/2020;17:00;2798
Bretagne;Données définitives;05/01/2020;17:30;2872
Bretagne;Données définitives;05/01/2020;18:00;3109
Bretagne;Données définitives;05/01/2020;18:30;3257
Bretagne;Données définitives;05/01/2020;19:00;3367
Bretagne;Données définitives;05/01/2020;19:30;3365
Bretagne;Données définitives;05/01/2020;20:00;3321
Bretagne;Données définitives;05/01/2020;20:30;3224
Bretagne;Données définitives;05/01/2020;21:00;3141
Bretagne;Données définitives;05/01/2020;21:30;3056
Bretagne;Données définitives;05/01/2020;22:00;3143
Bretagne;Données définitives;05/01/2020;22:30;3151
Bretagne;Données définitives;05/01/2020;23:00;3372
Bretagne;Données définitives;05/01/2020;23:30;3266
Bretagne;Données définitives;06/01/2020;00:00;3571
Bretagne;Données définitives;06/01/2020;00:30;3466
Bretagne;Données définitives;06/01/2020;01:00;3259
Bretagne;Données définitives;06/01/2020;01:30;3200
Bretagne;Données définitives;06/01/2020;02:00;3320
Bretagne;Données définitives;06/01/2020;02:30;3213
Bretagne;Données définitives;06/01/2020;03:00;3065
Bretagne;Données définitives;06/01/2020;03:30;3021
Bretagne;Données définitives;06/01/2020;04:00;2984
Bretagne;Données définitives;06/01/2020;04:30;3008
Bretagne;Données définitives;06/01/2020;05:00;3030
Bretagne;Données définitives;06/01/2020;05:30;3175
Bretagne;Données définitives;06/01/2020;06:00;3290
Bretagne;Données définitives;06/01/2020;06:30;3578
Bretagne;Données définitives;06/01/2020;07:00;3762
Bretagne;Données définitives;06/01/2020;07:30;3966
Bretagne;Données définitives;06/01/2020;08:00;4022
Bretagne;Données définitives;06/01/2020;08:30;4113
Bretagne;Données définitives;06/01/2020;09:00;4144
Bretagne;Données définitives;06/01/2020;09:30;4100
Bretagne;Données définitives;06/01/2020;10:00;4084
Bretagne;Données définitives;06/01/2020;10:30;4052
Bretagne;Données définitives;06/01/2020;11:00;4004
Bretagne;Données définitives;06/01/2020;11:30;4027
Bretagne;Données définitives;06/01/2020;12:00;4041
Bretagne;Données définitives;06/01/2020;12:30;4069
Bretagne;Données définitives;06/01/2020;13:00;4098
Bretagne;Données définitives;06/01/2020;13:30;3919
Bretagne;Données définitives;06/01/2020;14:00;3883
Bretagne;Données définitives;06/01/2020;14:30;3798
Bretagne;Données définitives;06/01/2020;15:00;3725
Bretagne;Données définitives;06/01/2020;15:30;3650
Bretagne;Données définitives;06/01/2020;16:00;3658
Bretagne;Données définitives;06/01/2020;16:30;3623
