Date;TMin (°C);TMax (°C);TMoy (°C)
28/12/2017;0.43;3.25;1.84
29/12/2017;-1.37;6.31;2.47
30/12/2017;2.01;13.82;7.92
31/12/2017;10.17;14.23;12.2
01/01/2018;5.26;8.31;6.79
02/01/2018;4.8;12.66;8.73
03/01/2018;5.69;12.21;8.95
04/01/2018;6.18;13.35;9.76
05/01/2018;7.66;10.96;9.31
06/01/2018;5.34;8.5;6.92
07/01/2018;5.75;7.02;6.39
08/01/2018;3.76;7.65;5.71
09/01/2018;2.34;8.78;5.56
10/01/2018;3.84;7.5;5.67
11/01/2018;3.3;7.52;5.41
12/01/2018;3.31;7.41;5.36
13/01/2018;0.0;5.99;2.99
14/01/2018;-1.81;6.8;2.49
15/01/2018;-0.52;8.61;4.04
16/01/2018;4.64;9.06;6.85
17/01/2018;1.11;6.14;3.63
18/01/2018;2.9;10.44;6.67
19/01/2018;2.44;5.91;4.18
20/01/2018;0.95;7.81;4.38
21/01/2018;1.95;9.5;5.72
22/01/2018;2.39;11.26;6.82
23/01/2018;5.25;9.79;7.52
24/01/2018;7.12;12.49;9.81
25/01/2018;6.66;10.75;8.71
26/01/2018;4.69;7.38;6.03
27/01/2018;2.5;6.13;4.31
28/01/2018;2.46;8.9;5.68
29/01/2018;6.6;9.54;8.07
30/01/2018;5.92;10.04;7.98
31/01/2018;5.62;8.67;7.15
01/02/2018;1.5;5.61;3.56
02/02/2018;-0.74;5.2;2.23
03/02/2018;0.37;4.31;2.34
04/02/2018;-1.04;3.41;1.19
05/02/2018;-1.85;2.58;0.36
06/02/2018;-0.94;3.15;1.11
07/02/2018;-1.33;0.78;-0.28
08/02/2018;-3.49;1.65;-0.92
09/02/2018;-3.28;2.41;-0.43
10/02/2018;-0.69;3.45;1.38
11/02/2018;-0.39;5.18;2.39
12/02/2018;-0.6;4.6;2.0
13/02/2018;-4.55;4.82;0.14
14/02/2018;-3.6;5.18;0.79
15/02/2018;0.35;8.09;4.22
16/02/2018;1.86;9.25;5.56
17/02/2018;0.46;4.42;2.44
18/02/2018;-2.81;3.19;0.19
19/02/2018;-2.33;2.96;0.32
20/02/2018;-1.01;3.98;1.48
21/02/2018;-2.74;4.96;1.11
22/02/2018;-3.32;3.69;0.18
23/02/2018;-2.88;2.75;-0.06
24/02/2018;-3.51;5.31;0.9
25/02/2018;-5.25;1.68;-1.79
26/02/2018;-7.6;-1.9;-4.75
27/02/2018;-9.28;-3.09;-6.18
28/02/2018;-11.98;-0.99;-6.48
01/03/2018;-6.0;1.32;-2.34
02/03/2018;-2.51;2.6;0.04
03/03/2018;-3.67;4.61;0.47
04/03/2018;0.35;10.12;5.24
05/03/2018;0.45;13.39;6.92
06/03/2018;0.87;10.69;5.78
07/03/2018;1.21;9.1;5.16
08/03/2018;0.62;12.41;6.52
09/03/2018;2.8;13.98;8.39
10/03/2018;9.05;14.45;11.75
11/03/2018;7.7;14.36;11.03
12/03/2018;6.76;13.54;10.15
13/03/2018;6.16;9.02;7.59
14/03/2018;2.01;13.46;7.74
15/03/2018;3.66;9.15;6.41
16/03/2018;5.32;13.44;9.38
17/03/2018;0.26;5.01;2.64
18/03/2018;-2.96;-0.42;-1.69
19/03/2018;-2.01;2.19;0.09
20/03/2018;-3.74;5.18;0.72
21/03/2018;-2.9;6.89;1.99
22/03/2018;-3.26;5.79;1.26
23/03/2018;2.76;7.37;5.07
24/03/2018;-0.44;13.16;6.36
25/03/2018;-1.27;14.35;6.54
26/03/2018;4.35;11.29;7.82
27/03/2018;2.52;10.36;6.44
28/03/2018;6.0;12.24;9.12
29/03/2018;1.81;11.7;6.76
30/03/2018;1.2;11.16;6.18
31/03/2018;0.6;13.15;6.88
01/04/2018;4.46;9.5;6.98
02/04/2018;1.59;14.66;8.12
03/04/2018;8.59;17.76;13.18
04/04/2018;8.24;15.04;11.64
05/04/2018;7.54;11.39;9.46
06/04/2018;0.22;18.35;9.29
07/04/2018;3.94;22.46;13.2
08/04/2018;8.35;24.28;16.31
09/04/2018;10.71;16.96;13.84
10/04/2018;7.75;14.21;10.98
11/04/2018;1.64;18.75;10.19
12/04/2018;7.21;17.81;12.51
13/04/2018;4.59;17.39;10.99
14/04/2018;5.38;18.61;11.99
15/04/2018;7.96;19.13;13.54
16/04/2018;7.31;18.81;13.06
17/04/2018;3.79;22.55;13.17
18/04/2018;6.26;25.95;16.11
19/04/2018;7.91;27.31;17.61
20/04/2018;9.02;27.5;18.26
21/04/2018;10.14;27.74;18.94
22/04/2018;10.3;27.15;18.73
23/04/2018;13.16;19.49;16.32
24/04/2018;7.18;21.46;14.32
25/04/2018;9.16;18.54;13.85
26/04/2018;6.41;15.59;11.0
27/04/2018;3.18;20.98;12.08
28/04/2018;8.38;16.66;12.52
29/04/2018;6.64;21.25;13.94
30/04/2018;7.9;14.18;11.04
01/05/2018;4.6;14.19;9.39
02/05/2018;2.22;16.99;9.61
03/05/2018;7.45;16.8;12.12
04/05/2018;6.71;21.04;13.88
05/05/2018;8.62;24.4;16.51
06/05/2018;10.28;26.54;18.41
07/05/2018;8.07;26.04;17.06
08/05/2018;8.71;26.92;17.82
09/05/2018;10.14;25.24;17.69
10/05/2018;10.65;16.49;13.57
11/05/2018;4.62;21.69;13.16
12/05/2018;7.89;24.34;16.11
13/05/2018;9.25;11.74;10.49
14/05/2018;9.54;14.69;12.11
15/05/2018;11.52;20.52;16.02
16/05/2018;10.75;19.9;15.32
17/05/2018;10.5;19.51;15.01
18/05/2018;7.14;19.9;13.52
19/05/2018;6.74;20.1;13.42
20/05/2018;7.01;20.61;13.81
21/05/2018;9.89;24.05;16.97
22/05/2018;10.45;24.12;17.29
23/05/2018;12.08;23.39;17.73
24/05/2018;12.46;24.19;18.32
25/05/2018;11.4;26.6;19.0
26/05/2018;13.75;27.74;20.74
27/05/2018;15.28;27.76;21.52
28/05/2018;15.5;26.56;21.03
29/05/2018;14.76;24.3;19.53
30/05/2018;12.99;27.08;20.03
31/05/2018;14.6;25.82;20.21
01/06/2018;14.6;22.54;18.57
02/06/2018;13.62;24.16;18.89
03/06/2018;12.2;26.39;19.29
04/06/2018;15.02;27.22;21.12
05/06/2018;16.31;27.01;21.66
06/06/2018;15.74;27.16;21.45
07/06/2018;15.66;24.71;20.19
08/06/2018;15.06;26.41;20.74
09/06/2018;15.98;27.16;21.57
10/06/2018;15.84;27.81;21.82
11/06/2018;16.55;24.36;20.46
12/06/2018;15.85;21.98;18.91
13/06/2018;12.44;18.49;15.46
14/06/2018;8.36;21.41;14.89
15/06/2018;13.54;23.49;18.51
16/06/2018;11.99;24.65;18.32
17/06/2018;12.85;21.46;17.16
18/06/2018;11.5;22.99;17.24
19/06/2018;12.49;24.8;18.64
20/06/2018;13.41;29.6;21.51
21/06/2018;14.51;23.98;19.24
22/06/2018;6.7;20.02;13.36
23/06/2018;6.39;21.56;13.97
24/06/2018;9.07;21.84;15.46
25/06/2018;11.24;23.32;17.28
26/06/2018;10.4;26.72;18.56
27/06/2018;11.96;27.46;19.71
28/06/2018;12.64;26.64;19.64
29/06/2018;15.72;28.61;22.17
30/06/2018;14.7;31.58;23.14
01/07/2018;16.06;30.39;23.22
02/07/2018;13.92;30.18;22.05
03/07/2018;15.96;29.31;22.64
04/07/2018;16.75;29.74;23.24
05/07/2018;15.91;23.42;19.67
06/07/2018;15.12;27.39;21.26
07/07/2018;13.79;28.59;21.19
08/07/2018;14.01;27.61;20.81
09/07/2018;13.08;27.33;20.2
10/07/2018;14.84;22.45;18.64
11/07/2018;12.14;23.08;17.61
12/07/2018;10.31;25.84;18.08
13/07/2018;13.15;29.04;21.09
14/07/2018;14.18;30.5;22.34
15/07/2018;15.64;29.49;22.56
16/07/2018;13.62;30.26;21.94
17/07/2018;14.78;28.6;21.69
18/07/2018;14.14;29.11;21.62
19/07/2018;14.06;30.0;22.03
20/07/2018;15.01;27.98;21.49
21/07/2018;16.01;24.29;20.15
22/07/2018;14.36;28.08;21.22
23/07/2018;15.7;29.88;22.79
24/07/2018;14.89;32.48;23.68
25/07/2018;16.8;33.92;25.36
26/07/2018;16.88;35.55;26.21
27/07/2018;17.29;35.16;26.22
28/07/2018;18.59;27.72;23.16
29/07/2018;15.09;31.04;23.06
30/07/2018;16.64;32.52;24.58
31/07/2018;17.0;32.08;24.54
01/08/2018;18.45;28.4;23.42
02/08/2018;15.86;32.05;23.96
03/08/2018;17.95;35.01;26.48
04/08/2018;20.0;34.7;27.35
05/08/2018;18.97;32.06;25.52
06/08/2018;15.96;34.98;25.47
07/08/2018;18.08;36.25;27.16
08/08/2018;19.08;27.61;23.34
09/08/2018;16.19;26.15;21.17
10/08/2018;11.36;24.14;17.75
11/08/2018;12.38;24.72;18.55
12/08/2018;9.48;29.62;19.55
13/08/2018;16.35;24.51;20.43
14/08/2018;13.79;24.76;19.28
15/08/2018;12.12;25.58;18.85
16/08/2018;11.9;30.6;21.25
17/08/2018;15.55;26.49;21.02
18/08/2018;11.94;26.02;18.98
19/08/2018;12.74;28.7;20.72
20/08/2018;14.61;26.85;20.73
21/08/2018;15.06;29.1;22.08
22/08/2018;14.68;31.44;23.06
23/08/2018;16.01;29.94;22.98
24/08/2018;14.59;20.79;17.69
25/08/2018;11.46;18.25;14.86
26/08/2018;4.85;21.91;13.38
27/08/2018;14.45;23.05;18.75
28/08/2018;10.81;27.02;18.92
29/08/2018;12.84;26.75;19.79
30/08/2018;14.04;21.0;17.52
31/08/2018;12.95;18.96;15.96
01/09/2018;8.75;21.91;15.33
02/09/2018;7.69;22.49;15.09
03/09/2018;13.04;22.3;17.67
04/09/2018;12.58;25.34;18.96
05/09/2018;13.55;27.5;20.52
06/09/2018;15.31;23.18;19.24
07/09/2018;12.14;20.21;16.18
08/09/2018;6.98;23.67;15.32
09/09/2018;8.29;28.06;18.18
10/09/2018;10.86;27.7;19.28
11/09/2018;9.9;29.25;19.58
12/09/2018;11.55;30.31;20.93
13/09/2018;15.08;20.56;17.82
14/09/2018;14.24;21.62;17.93
15/09/2018;8.07;21.69;14.88
16/09/2018;6.21;25.62;15.92
17/09/2018;8.1;28.71;18.41
18/09/2018;12.78;29.2;20.99
19/09/2018;13.38;28.5;20.94
20/09/2018;12.1;27.69;19.89
21/09/2018;12.31;21.58;16.94
22/09/2018;7.56;19.67;13.62
23/09/2018;12.88;23.38;18.12
24/09/2018;6.44;15.98;11.21
25/09/2018;3.88;16.86;10.37
26/09/2018;1.72;21.11;11.42
27/09/2018;3.96;25.4;14.68
28/09/2018;7.34;21.39;14.36
29/09/2018;6.91;18.2;12.56
30/09/2018;2.26;20.85;11.56
01/10/2018;8.15;14.61;11.38
02/10/2018;4.78;13.16;8.97
03/10/2018;10.54;17.2;13.87
04/10/2018;4.03;20.0;12.01
05/10/2018;4.07;24.21;14.14
06/10/2018;9.39;24.32;16.86
07/10/2018;11.36;19.42;15.39
08/10/2018;7.64;19.78;13.71
09/10/2018;5.6;21.8;13.7
10/10/2018;6.9;22.34;14.62
11/10/2018;10.45;23.74;17.09
12/10/2018;12.76;25.95;19.36
13/10/2018;11.65;25.89;18.77
14/10/2018;11.04;25.33;18.18
15/10/2018;10.26;24.75;17.51
16/10/2018;6.48;23.8;15.14
17/10/2018;5.85;22.92;14.39
18/10/2018;8.83;21.4;15.11
19/10/2018;7.2;19.41;13.31
20/10/2018;5.4;18.04;11.72
21/10/2018;3.06;17.69;10.38
22/10/2018;2.59;16.41;9.5
23/10/2018;2.1;15.56;8.83
24/10/2018;5.89;14.27;10.08
25/10/2018;8.15;15.69;11.92
26/10/2018;5.1;12.45;8.78
27/10/2018;2.82;8.41;5.62
28/10/2018;2.86;6.76;4.81
29/10/2018;3.89;6.18;5.03
30/10/2018;1.88;7.4;4.64
31/10/2018;0.24;9.85;5.04
01/11/2018;4.16;14.0;9.08
02/11/2018;3.72;11.36;7.54
03/11/2018;1.79;12.18;6.98
04/11/2018;1.19;12.86;7.02
05/11/2018;4.1;15.45;9.78
06/11/2018;6.1;16.16;11.13
07/11/2018;5.5;13.97;9.74
08/11/2018;6.19;13.01;9.6
09/11/2018;4.2;15.84;10.02
10/11/2018;7.26;13.24;10.25
11/11/2018;9.72;15.88;12.8
12/11/2018;10.12;17.42;13.78
13/11/2018;6.69;13.76;10.22
14/11/2018;2.19;10.12;6.16
15/11/2018;5.0;8.21;6.61
16/11/2018;3.05;7.06;5.06
17/11/2018;-1.39;7.98;3.29
18/11/2018;-0.86;7.92;3.53
19/11/2018;-2.01;4.59;1.29
20/11/2018;-0.06;4.36;2.15
21/11/2018;-1.62;4.66;1.52
22/11/2018;-1.15;6.88;2.86
23/11/2018;-1.3;6.91;2.81
24/11/2018;3.36;10.09;6.72
25/11/2018;2.41;8.09;5.25
26/11/2018;3.85;6.51;5.18
27/11/2018;2.79;6.29;4.54
28/11/2018;2.25;7.74;4.99
29/11/2018;5.36;10.31;7.84
30/11/2018;4.82;10.1;7.46
01/12/2018;3.51;10.22;6.87
02/12/2018;7.42;13.66;10.54
03/12/2018;10.54;14.4;12.47
04/12/2018;5.58;10.65;8.11
05/12/2018;3.58;10.04;6.81
06/12/2018;7.65;12.94;10.29
07/12/2018;8.89;11.54;10.21
08/12/2018;5.68;10.98;8.33
09/12/2018;7.0;9.39;8.19
10/12/2018;4.5;8.28;6.39
11/12/2018;-0.19;5.61;2.71
12/12/2018;-4.0;1.92;-1.04
13/12/2018;-3.17;2.41;-0.38
14/12/2018;-3.38;0.98;-1.2
15/12/2018;-1.66;1.95;0.14
16/12/2018;-1.38;5.8;2.21
17/12/2018;1.29;7.72;4.51
18/12/2018;0.41;7.0;3.71
19/12/2018;2.56;9.22;5.89
20/12/2018;5.16;9.02;7.09
21/12/2018;5.84;13.1;9.47
22/12/2018;9.45;11.96;10.71
23/12/2018;7.21;12.72;9.97
24/12/2018;4.85;8.12;6.49
25/12/2018;-2.61;3.91;0.65
26/12/2018;-4.46;-0.12;-2.29
27/12/2018;-4.35;1.2;-1.58
28/12/2018;-2.06;1.49;-0.29
29/12/2018;-1.19;3.75;1.28
30/12/2018;1.85;6.14;3.99
31/12/2018;4.39;7.9;6.14
01/01/2019;4.11;6.5;5.31
02/01/2019;1.7;5.34;3.52
03/01/2019;-2.68;3.0;0.16
04/01/2019;-1.42;3.99;1.28
05/01/2019;1.02;4.74;2.88
06/01/2019;2.35;4.15;3.25
07/01/2019;2.39;6.26;4.32
08/01/2019;3.52;7.46;5.49
09/01/2019;1.1;4.59;2.84
10/01/2019;-0.9;2.14;0.62
11/01/2019;-2.38;3.55;0.59
12/01/2019;1.61;6.68;4.14
13/01/2019;5.1;9.52;7.31
14/01/2019;3.76;7.26;5.51
15/01/2019;1.76;6.78;4.27
16/01/2019;-0.41;7.12;3.36
17/01/2019;1.6;7.12;4.36
18/01/2019;-2.42;3.09;0.33
19/01/2019;-6.01;2.14;-1.94
20/01/2019;-1.89;1.74;-0.08
21/01/2019;-5.52;0.62;-2.45
22/01/2019;-6.55;0.19;-3.18
23/01/2019;-2.61;0.95;-0.83
24/01/2019;-3.3;-0.85;-2.07
25/01/2019;-4.78;2.52;-1.12
26/01/2019;-0.18;6.43;3.13
27/01/2019;2.39;7.6;4.99
28/01/2019;1.16;3.84;2.5
29/01/2019;-2.09;3.86;0.89
30/01/2019;-1.2;3.09;0.94
31/01/2019;-2.31;4.56;1.12
01/02/2019;0.14;5.88;3.01
02/02/2019;1.66;5.49;3.58
03/02/2019;0.56;4.51;2.54
04/02/2019;-4.3;4.38;0.04
05/02/2019;-3.08;7.55;2.24
06/02/2019;-4.18;7.89;1.86
07/02/2019;1.61;8.89;5.25
08/02/2019;2.46;9.24;5.85
09/02/2019;4.95;10.92;7.94
10/02/2019;4.49;10.78;7.63
11/02/2019;1.69;6.58;4.13
12/02/2019;-2.1;5.65;1.78
13/02/2019;-2.98;7.96;2.49
14/02/2019;-2.89;12.84;4.97
15/02/2019;-1.84;14.64;6.4
16/02/2019;-1.76;16.61;7.43
17/02/2019;-0.12;17.22;8.55
18/02/2019;0.09;14.66;7.38
19/02/2019;1.88;11.0;6.44
20/02/2019;-0.21;13.64;6.71
21/02/2019;0.26;16.21;8.24
22/02/2019;2.56;14.54;8.55
23/02/2019;0.64;13.88;7.26
24/02/2019;-1.99;14.94;6.48
25/02/2019;-0.62;17.27;8.32
26/02/2019;-1.01;18.8;8.89
27/02/2019;-0.19;20.75;10.28
28/02/2019;1.56;15.74;8.65
01/03/2019;7.18;9.48;8.32
02/03/2019;5.61;10.96;8.29
03/03/2019;6.68;12.95;9.81
04/03/2019;5.03;12.29;8.66
05/03/2019;4.21;10.24;7.22
06/03/2019;2.74;13.86;8.3
07/03/2019;7.16;12.04;9.6
08/03/2019;5.42;12.16;8.79
09/03/2019;6.84;12.66;9.75
