Périmètre;Nature;Date;Heures;Consommation
Grand-Est;Données définitives;11/01/2017;03:00;6368
Grand-Est;Données définitives;11/01/2017;03:30;6348
Grand-Est;Données définitives;11/01/2017;04:00;6265
Grand-Est;Données définitives;11/01/2017;04:30;6281
Grand-Est;Données définitives;11/01/2017;05:00;6278
Grand-Est;Données définitives;11/01/2017;05:30;6515
Grand-Est;Données définitives;11/01/2017;06:00;6679
Grand-Est;Données définitives;11/01/2017;06:30;7010
Grand-Est;Données définitives;11/01/2017;07:00;7268
Grand-Est;Données définitives;11/01/2017;07:30;7459
Grand-Est;Données définitives;11/01/2017;08:00;7621
Grand-Est;Données définitives;11/01/2017;08:30;7473
Grand-Est;Données définitives;11/01/2017;09:00;7534
Grand-Est;Données définitives;11/01/2017;09:30;7542
Grand-Est;Données définitives;11/01/2017;10:00;7615
Grand-Est;Données définitives;11/01/2017;10:30;7550
Grand-Est;Données définitives;11/01/2017;11:00;7596
Grand-Est;Données définitives;11/01/2017;11:30;7691
Grand-Est;Données définitives;11/01/2017;12:00;7814
Grand-Est;Données définitives;11/01/2017;12:30;7698
Grand-Est;Données définitives;11/01/2017;13:00;7828
Grand-Est;Données définitives;11/01/2017;13:30;7726
Grand-Est;Données définitives;11/01/2017;14:00;7730
Grand-Est;Données définitives;11/01/2017;14:30;7540
Grand-Est;Données définitives;11/01/2017;15:00;7550
Grand-Est;Données définitives;11/01/2017;15:30;7462
Grand-Est;Données définitives;11/01/2017;16:00;7469
Grand-Est;Données définitives;11/01/2017;16:30;7415
Grand-Est;Données définitives;11/01/2017;17:00;7263
