Date;Heures;Consommation;Gaz;Tmin;Tmax;Tmoy
11/01/2016;00:30;7943;2522;5.6;11.15;8.38
11/01/2016;01:00;7747;2545;5.6;11.15;8.38
11/01/2016;01:30;7699;2546;5.6;11.15;8.38
11/01/2016;02:00;7707;2542;5.6;11.15;8.38
11/01/2016;02:30;7732;2534;5.6;11.15;8.38
11/01/2016;03:00;7562;2498;5.6;11.15;8.38
11/01/2016;03:30;7534;2523;5.6;11.15;8.38
11/01/2016;04:00;7436;2506;5.6;11.15;8.38
11/01/2016;04:30;7455;2517;5.6;11.15;8.38
11/01/2016;05:00;7548;2597;5.6;11.15;8.38
11/01/2016;05:30;7925;2798;5.6;11.15;8.38
11/01/2016;06:00;8179;2866;5.6;11.15;8.38
11/01/2016;06:30;8579;3290;5.6;11.15;8.38
11/01/2016;07:00;8931;3784;5.6;11.15;8.38
11/01/2016;07:30;9280;4618;5.6;11.15;8.38
11/01/2016;08:00;9529;5382;5.6;11.15;8.38
11/01/2016;08:30;9503;5692;5.6;11.15;8.38
11/01/2016;09:00;9531;6034;5.6;11.15;8.38
11/01/2016;09:30;9634;6108;5.6;11.15;8.38
11/01/2016;10:00;9646;5968;5.6;11.15;8.38
11/01/2016;10:30;9648;6002;5.6;11.15;8.38
11/01/2016;11:00;9657;6119;5.6;11.15;8.38
11/01/2016;11:30;9714;6003;5.6;11.15;8.38
11/01/2016;12:00;9705;5940;5.6;11.15;8.38
11/01/2016;12:30;9529;6296;5.6;11.15;8.38
11/01/2016;13:00;9668;6342;5.6;11.15;8.38
11/01/2016;13:30;9671;6222;5.6;11.15;8.38
11/01/2016;14:00;9633;6222;5.6;11.15;8.38
11/01/2016;14:30;9477;5970;5.6;11.15;8.38
11/01/2016;15:00;9320;5898;5.6;11.15;8.38
11/01/2016;15:30;9320;5854;5.6;11.15;8.38
11/01/2016;16:00;9450;5502;5.6;11.15;8.38
11/01/2016;16:30;9416;5347;5.6;11.15;8.38
11/01/2016;17:00;9462;5429;5.6;11.15;8.38
11/01/2016;17:30;9608;5743;5.6;11.15;8.38
11/01/2016;18:00;9896;6127;5.6;11.15;8.38
11/01/2016;18:30;10015;6505;5.6;11.15;8.38
11/01/2016;19:00;10154;6541;5.6;11.15;8.38
11/01/2016;19:30;9950;6152;5.6;11.15;8.38
11/01/2016;20:00;9713;6029;5.6;11.15;8.38
11/01/2016;20:30;9556;4517;5.6;11.15;8.38
11/01/2016;21:00;9303;4084;5.6;11.15;8.38
11/01/2016;21:30;9053;3219;5.6;11.15;8.38
11/01/2016;22:00;8716;2919;5.6;11.15;8.38
11/01/2016;22:30;8862;2743;5.6;11.15;8.38
11/01/2016;23:00;9128;2594;5.6;11.15;8.38
11/01/2016;23:30;9307;2561;5.6;11.15;8.38
12/01/2016;00:00;9001;2501;3.87;8.14;6.0
12/01/2016;00:30;8766;2525;3.87;8.14;6.0
12/01/2016;01:00;8505;2505;3.87;8.14;6.0
12/01/2016;01:30;8482;2531;3.87;8.14;6.0
12/01/2016;02:00;8461;2524;3.87;8.14;6.0
12/01/2016;02:30;8587;2532;3.87;8.14;6.0
12/01/2016;03:00;8413;2514;3.87;8.14;6.0
12/01/2016;03:30;8390;2489;3.87;8.14;6.0
12/01/2016;04:00;8303;2519;3.87;8.14;6.0
12/01/2016;04:30;8304;2457;3.87;8.14;6.0
12/01/2016;05:00;8374;2560;3.87;8.14;6.0
12/01/2016;05:30;8679;2626;3.87;8.14;6.0
12/01/2016;06:00;8887;2875;3.87;8.14;6.0
12/01/2016;06:30;9158;3011;3.87;8.14;6.0
12/01/2016;07:00;9563;3891;3.87;8.14;6.0
12/01/2016;07:30;9801;5033;3.87;8.14;6.0
12/01/2016;08:00;10081;6257;3.87;8.14;6.0
12/01/2016;08:30;9964;6760;3.87;8.14;6.0
12/01/2016;09:00;10015;6869;3.87;8.14;6.0
12/01/2016;09:30;10035;6877;3.87;8.14;6.0
12/01/2016;10:00;10042;6842;3.87;8.14;6.0
12/01/2016;10:30;10044;6737;3.87;8.14;6.0
12/01/2016;11:00;10010;6683;3.87;8.14;6.0
12/01/2016;11:30;10125;6615;3.87;8.14;6.0
12/01/2016;12:00;10062;6544;3.87;8.14;6.0
12/01/2016;12:30;9887;6494;3.87;8.14;6.0
12/01/2016;13:00;9983;6511;3.87;8.14;6.0
12/01/2016;13:30;10036;6632;3.87;8.14;6.0
12/01/2016;14:00;10024;6551;3.87;8.14;6.0
12/01/2016;14:30;9910;6674;3.87;8.14;6.0
12/01/2016;15:00;9723;6518;3.87;8.14;6.0
12/01/2016;15:30;9767;6708;3.87;8.14;6.0
12/01/2016;16:00;9796;6784;3.87;8.14;6.0
12/01/2016;16:30;9858;6849;3.87;8.14;6.0
12/01/2016;17:00;9814;7117;3.87;8.14;6.0
12/01/2016;17:30;10004;7037;3.87;8.14;6.0
12/01/2016;18:00;10276;7347;3.87;8.14;6.0
12/01/2016;18:30;10385;7391;3.87;8.14;6.0
12/01/2016;19:00;10560;7471;3.87;8.14;6.0
12/01/2016;19:30;10318;7402;3.87;8.14;6.0
12/01/2016;20:00;10097;7448;3.87;8.14;6.0
12/01/2016;20:30;9889;6711;3.87;8.14;6.0
12/01/2016;21:00;9643;6307;3.87;8.14;6.0
12/01/2016;21:30;9337;4408;3.87;8.14;6.0
12/01/2016;22:00;9114;3879;3.87;8.14;6.0
12/01/2016;22:30;9227;3541;3.87;8.14;6.0
12/01/2016;23:00;9483;3534;3.87;8.14;6.0
12/01/2016;23:30;9660;3366;3.87;8.14;6.0
13/01/2016;00:00;9332;3283;0.35;7.37;3.86
13/01/2016;00:30;9133;2960;0.35;7.37;3.86
13/01/2016;01:00;8856;2755;0.35;7.37;3.86
13/01/2016;01:30;8828;2565;0.35;7.37;3.86
13/01/2016;02:00;8854;2589;0.35;7.37;3.86
13/01/2016;02:30;8941;2560;0.35;7.37;3.86
13/01/2016;03:00;8773;2630;0.35;7.37;3.86
13/01/2016;03:30;8753;2564;0.35;7.37;3.86
13/01/2016;04:00;8662;2617;0.35;7.37;3.86
13/01/2016;04:30;8669;2630;0.35;7.37;3.86
13/01/2016;05:00;8728;2650;0.35;7.37;3.86
13/01/2016;05:30;9030;2604;0.35;7.37;3.86
13/01/2016;06:00;9233;2871;0.35;7.37;3.86
13/01/2016;06:30;9559;3571;0.35;7.37;3.86
13/01/2016;07:00;9944;4459;0.35;7.37;3.86
13/01/2016;07:30;10237;5889;0.35;7.37;3.86
13/01/2016;08:00;10535;6401;0.35;7.37;3.86
13/01/2016;08:30;10494;6786;0.35;7.37;3.86
13/01/2016;09:00;10560;6923;0.35;7.37;3.86
13/01/2016;09:30;10590;6986;0.35;7.37;3.86
13/01/2016;10:00;10562;7007;0.35;7.37;3.86
13/01/2016;10:30;10489;7172;0.35;7.37;3.86
13/01/2016;11:00;10412;7321;0.35;7.37;3.86
13/01/2016;11:30;10524;7407;0.35;7.37;3.86
13/01/2016;12:00;10450;7175;0.35;7.37;3.86
13/01/2016;12:30;10213;7009;0.35;7.37;3.86
13/01/2016;13:00;10245;6940;0.35;7.37;3.86
13/01/2016;13:30;10238;6987;0.35;7.37;3.86
13/01/2016;14:00;10114;6932;0.35;7.37;3.86
13/01/2016;14:30;9923;6842;0.35;7.37;3.86
13/01/2016;15:00;9729;6850;0.35;7.37;3.86
13/01/2016;15:30;9718;6872;0.35;7.37;3.86
13/01/2016;16:00;9784;6837;0.35;7.37;3.86
13/01/2016;16:30;9765;6902;0.35;7.37;3.86
13/01/2016;17:00;9746;6928;0.35;7.37;3.86
13/01/2016;17:30;10016;7005;0.35;7.37;3.86
13/01/2016;18:00;10477;7142;0.35;7.37;3.86
13/01/2016;18:30;10701;7076;0.35;7.37;3.86
13/01/2016;19:00;10878;7087;0.35;7.37;3.86
13/01/2016;19:30;10709;7051;0.35;7.37;3.86
13/01/2016;20:00;10463;7036;0.35;7.37;3.86
13/01/2016;20:30;10271;7086;0.35;7.37;3.86
13/01/2016;21:00;10084;7007;0.35;7.37;3.86
13/01/2016;21:30;9796;6596;0.35;7.37;3.86
13/01/2016;22:00;9545;6387;0.35;7.37;3.86
13/01/2016;22:30;9726;6171;0.35;7.37;3.86
13/01/2016;23:00;9982;5849;0.35;7.37;3.86
13/01/2016;23:30;10184;5540;0.35;7.37;3.86
14/01/2016;00:00;9882;5551;-1.47;5.05;1.79
14/01/2016;00:30;9649;3884;-1.47;5.05;1.79
14/01/2016;01:00;9448;3409;-1.47;5.05;1.79
14/01/2016;01:30;9431;3453;-1.47;5.05;1.79
14/01/2016;02:00;9441;3449;-1.47;5.05;1.79
14/01/2016;02:30;9509;3203;-1.47;5.05;1.79
14/01/2016;03:00;9390;3209;-1.47;5.05;1.79
14/01/2016;03:30;9338;3088;-1.47;5.05;1.79
14/01/2016;04:00;9192;3072;-1.47;5.05;1.79
14/01/2016;04:30;9185;2928;-1.47;5.05;1.79
14/01/2016;05:00;9176;2928;-1.47;5.05;1.79
14/01/2016;05:30;9508;3182;-1.47;5.05;1.79
14/01/2016;06:00;9656;3237;-1.47;5.05;1.79
14/01/2016;06:30;9976;4570;-1.47;5.05;1.79
14/01/2016;07:00;10386;5221;-1.47;5.05;1.79
14/01/2016;07:30;10619;6264;-1.47;5.05;1.79
14/01/2016;08:00;10986;6926;-1.47;5.05;1.79
14/01/2016;08:30;10940;7120;-1.47;5.05;1.79
14/01/2016;09:00;11038;7343;-1.47;5.05;1.79
14/01/2016;09:30;11098;7316;-1.47;5.05;1.79
14/01/2016;10:00;11084;7243;-1.47;5.05;1.79
14/01/2016;10:30;11075;7211;-1.47;5.05;1.79
14/01/2016;11:00;11104;6781;-1.47;5.05;1.79
14/01/2016;11:30;11189;6835;-1.47;5.05;1.79
14/01/2016;12:00;11192;6789;-1.47;5.05;1.79
14/01/2016;12:30;10953;6726;-1.47;5.05;1.79
14/01/2016;13:00;11061;6806;-1.47;5.05;1.79
14/01/2016;13:30;10997;6744;-1.47;5.05;1.79
14/01/2016;14:00;10956;6877;-1.47;5.05;1.79
14/01/2016;14:30;10784;6775;-1.47;5.05;1.79
14/01/2016;15:00;10524;6622;-1.47;5.05;1.79
14/01/2016;15:30;10512;6800;-1.47;5.05;1.79
14/01/2016;16:00;10562;6868;-1.47;5.05;1.79
14/01/2016;16:30;10524;6780;-1.47;5.05;1.79
14/01/2016;17:00;10460;6720;-1.47;5.05;1.79
14/01/2016;17:30;10594;6868;-1.47;5.05;1.79
14/01/2016;18:00;10889;7126;-1.47;5.05;1.79
14/01/2016;18:30;10983;7207;-1.47;5.05;1.79
14/01/2016;19:00;11080;7294;-1.47;5.05;1.79
14/01/2016;19:30;10870;7318;-1.47;5.05;1.79
14/01/2016;20:00;10636;7209;-1.47;5.05;1.79
14/01/2016;20:30;10414;7268;-1.47;5.05;1.79
14/01/2016;21:00;10219;7256;-1.47;5.05;1.79
14/01/2016;21:30;9884;6955;-1.47;5.05;1.79
14/01/2016;22:00;9649;6753;-1.47;5.05;1.79
14/01/2016;22:30;9775;6464;-1.47;5.05;1.79
14/01/2016;23:00;10030;5988;-1.47;5.05;1.79
14/01/2016;23:30;10176;5123;-1.47;5.05;1.79
15/01/2016;00:00;9843;4591;-0.63;4.96;2.17
15/01/2016;00:30;9608;4002;-0.63;4.96;2.17
15/01/2016;01:00;9339;3872;-0.63;4.96;2.17
15/01/2016;01:30;9318;2970;-0.63;4.96;2.17
15/01/2016;02:00;9350;2865;-0.63;4.96;2.17
15/01/2016;02:30;9428;2787;-0.63;4.96;2.17
15/01/2016;03:00;9244;2783;-0.63;4.96;2.17
15/01/2016;03:30;9264;2732;-0.63;4.96;2.17
15/01/2016;04:00;9098;2755;-0.63;4.96;2.17
15/01/2016;04:30;9141;2746;-0.63;4.96;2.17
15/01/2016;05:00;9161;2914;-0.63;4.96;2.17
15/01/2016;05:30;9471;3181;-0.63;4.96;2.17
15/01/2016;06:00;9661;3591;-0.63;4.96;2.17
15/01/2016;06:30;9971;4758;-0.63;4.96;2.17
15/01/2016;07:00;10381;5770;-0.63;4.96;2.17
15/01/2016;07:30;10675;6854;-0.63;4.96;2.17
15/01/2016;08:00;10900;7357;-0.63;4.96;2.17
15/01/2016;08:30;10823;7476;-0.63;4.96;2.17
15/01/2016;09:00;10894;7515;-0.63;4.96;2.17
15/01/2016;09:30;11001;7489;-0.63;4.96;2.17
15/01/2016;10:00;10849;7410;-0.63;4.96;2.17
15/01/2016;10:30;10760;7384;-0.63;4.96;2.17
15/01/2016;11:00;10665;7297;-0.63;4.96;2.17
15/01/2016;11:30;10797;7437;-0.63;4.96;2.17
15/01/2016;12:00;10620;7346;-0.63;4.96;2.17
15/01/2016;12:30;10352;7242;-0.63;4.96;2.17
15/01/2016;13:00;10468;7341;-0.63;4.96;2.17
15/01/2016;13:30;10419;7222;-0.63;4.96;2.17
15/01/2016;14:00;10354;7139;-0.63;4.96;2.17
15/01/2016;14:30;10168;7103;-0.63;4.96;2.17
15/01/2016;15:00;10027;7186;-0.63;4.96;2.17
15/01/2016;15:30;10049;7356;-0.63;4.96;2.17
15/01/2016;16:00;10129;7307;-0.63;4.96;2.17
15/01/2016;16:30;10161;7243;-0.63;4.96;2.17
15/01/2016;17:00;10214;7354;-0.63;4.96;2.17
15/01/2016;17:30;10491;7508;-0.63;4.96;2.17
15/01/2016;18:00;10835;7580;-0.63;4.96;2.17
15/01/2016;18:30;10954;7553;-0.63;4.96;2.17
15/01/2016;19:00;11052;7557;-0.63;4.96;2.17
15/01/2016;19:30;10846;7456;-0.63;4.96;2.17
15/01/2016;20:00;10652;7448;-0.63;4.96;2.17
15/01/2016;20:30;10506;7382;-0.63;4.96;2.17
15/01/2016;21:00;10305;7345;-0.63;4.96;2.17
15/01/2016;21:30;10005;7256;-0.63;4.96;2.17
15/01/2016;22:00;9741;6970;-0.63;4.96;2.17
15/01/2016;22:30;9994;6670;-0.63;4.96;2.17
15/01/2016;23:00;10248;6824;-0.63;4.96;2.17
15/01/2016;23:30;10452;6742;-0.63;4.96;2.17
16/01/2016;00:00;10099;6764;-1.35;2.3;0.47
16/01/2016;00:30;9828;5222;-1.35;2.3;0.47
16/01/2016;01:00;9553;4418;-1.35;2.3;0.47
16/01/2016;01:30;9525;3906;-1.35;2.3;0.47
16/01/2016;02:00;9518;3756;-1.35;2.3;0.47
16/01/2016;02:30;9571;3604;-1.35;2.3;0.47
16/01/2016;03:00;9397;3524;-1.35;2.3;0.47
16/01/2016;03:30;9379;3348;-1.35;2.3;0.47
16/01/2016;04:00;9198;3345;-1.35;2.3;0.47
16/01/2016;04:30;9157;3359;-1.35;2.3;0.47
16/01/2016;05:00;9115;3361;-1.35;2.3;0.47
16/01/2016;05:30;9223;3392;-1.35;2.3;0.47
16/01/2016;06:00;9245;3517;-1.35;2.3;0.47
16/01/2016;06:30;9191;3899;-1.35;2.3;0.47
16/01/2016;07:00;9225;4332;-1.35;2.3;0.47
16/01/2016;07:30;9268;4520;-1.35;2.3;0.47
16/01/2016;08:00;9439;4900;-1.35;2.3;0.47
16/01/2016;08:30;9499;5241;-1.35;2.3;0.47
16/01/2016;09:00;9712;5685;-1.35;2.3;0.47
16/01/2016;09:30;9894;5741;-1.35;2.3;0.47
16/01/2016;10:00;9972;5713;-1.35;2.3;0.47
16/01/2016;10:30;10047;5782;-1.35;2.3;0.47
16/01/2016;11:00;10072;5778;-1.35;2.3;0.47
16/01/2016;11:30;10224;5793;-1.35;2.3;0.47
16/01/2016;12:00;10225;5757;-1.35;2.3;0.47
16/01/2016;12:30;10163;5698;-1.35;2.3;0.47
16/01/2016;13:00;10272;5720;-1.35;2.3;0.47
16/01/2016;13:30;10124;5541;-1.35;2.3;0.47
16/01/2016;14:00;9988;5573;-1.35;2.3;0.47
16/01/2016;14:30;9804;5637;-1.35;2.3;0.47
16/01/2016;15:00;9582;5543;-1.35;2.3;0.47
16/01/2016;15:30;9506;5582;-1.35;2.3;0.47
16/01/2016;16:00;9560;5565;-1.35;2.3;0.47
16/01/2016;16:30;9561;5604;-1.35;2.3;0.47
16/01/2016;17:00;9472;5593;-1.35;2.3;0.47
16/01/2016;17:30;9714;5638;-1.35;2.3;0.47
16/01/2016;18:00;10101;5737;-1.35;2.3;0.47
16/01/2016;18:30;10228;5834;-1.35;2.3;0.47
16/01/2016;19:00;10337;5836;-1.35;2.3;0.47
16/01/2016;19:30;10307;5834;-1.35;2.3;0.47
16/01/2016;20:00;10099;5758;-1.35;2.3;0.47
16/01/2016;20:30;9950;5856;-1.35;2.3;0.47
16/01/2016;21:00;9803;5808;-1.35;2.3;0.47
16/01/2016;21:30;9552;5564;-1.35;2.3;0.47
16/01/2016;22:00;9348;5434;-1.35;2.3;0.47
16/01/2016;22:30;9654;5733;-1.35;2.3;0.47
16/01/2016;23:00;9977;5838;-1.35;2.3;0.47
16/01/2016;23:30;10152;5841;-1.35;2.3;0.47
17/01/2016;00:00;9886;5794;-1.69;2.45;0.38
17/01/2016;00:30;9688;5563;-1.69;2.45;0.38
17/01/2016;01:00;9439;5314;-1.69;2.45;0.38
17/01/2016;01:30;9404;4936;-1.69;2.45;0.38
17/01/2016;02:00;9404;4797;-1.69;2.45;0.38
17/01/2016;02:30;9401;4287;-1.69;2.45;0.38
17/01/2016;03:00;9245;4194;-1.69;2.45;0.38
17/01/2016;03:30;9173;3332;-1.69;2.45;0.38
17/01/2016;04:00;8972;3106;-1.69;2.45;0.38
17/01/2016;04:30;8909;3114;-1.69;2.45;0.38
17/01/2016;05:00;8827;3127;-1.69;2.45;0.38
17/01/2016;05:30;8898;3199;-1.69;2.45;0.38
17/01/2016;06:00;8902;3280;-1.69;2.45;0.38
17/01/2016;06:30;8771;3519;-1.69;2.45;0.38
17/01/2016;07:00;8784;3526;-1.69;2.45;0.38
17/01/2016;07:30;8771;3574;-1.69;2.45;0.38
17/01/2016;08:00;8885;3837;-1.69;2.45;0.38
17/01/2016;08:30;8930;4255;-1.69;2.45;0.38
17/01/2016;09:00;9078;4625;-1.69;2.45;0.38
17/01/2016;09:30;9344;5118;-1.69;2.45;0.38
17/01/2016;10:00;9502;5374;-1.69;2.45;0.38
17/01/2016;10:30;9625;5955;-1.69;2.45;0.38
17/01/2016;11:00;9709;6080;-1.69;2.45;0.38
17/01/2016;11:30;9818;6424;-1.69;2.45;0.38
17/01/2016;12:00;9792;6398;-1.69;2.45;0.38
17/01/2016;12:30;9807;6450;-1.69;2.45;0.38
17/01/2016;13:00;9863;6500;-1.69;2.45;0.38
17/01/2016;13:30;9661;6332;-1.69;2.45;0.38
17/01/2016;14:00;9478;6117;-1.69;2.45;0.38
17/01/2016;14:30;9280;6004;-1.69;2.45;0.38
17/01/2016;15:00;9020;5718;-1.69;2.45;0.38
17/01/2016;15:30;8999;5714;-1.69;2.45;0.38
17/01/2016;16:00;9028;5992;-1.69;2.45;0.38
17/01/2016;16:30;9026;6414;-1.69;2.45;0.38
17/01/2016;17:00;9053;6472;-1.69;2.45;0.38
17/01/2016;17:30;9245;6480;-1.69;2.45;0.38
17/01/2016;18:00;9693;6547;-1.69;2.45;0.38
17/01/2016;18:30;10046;6662;-1.69;2.45;0.38
17/01/2016;19:00;10216;6679;-1.69;2.45;0.38
17/01/2016;19:30;10271;6658;-1.69;2.45;0.38
17/01/2016;20:00;10156;6663;-1.69;2.45;0.38
17/01/2016;20:30;10011;6643;-1.69;2.45;0.38
17/01/2016;21:00;9961;6593;-1.69;2.45;0.38
17/01/2016;21:30;9817;6393;-1.69;2.45;0.38
17/01/2016;22:00;9575;6324;-1.69;2.45;0.38
17/01/2016;22:30;9844;6240;-1.69;2.45;0.38
17/01/2016;23:00;10151;6380;-1.69;2.45;0.38
17/01/2016;23:30;10339;6237;-1.69;2.45;0.38
18/01/2016;00:00;10085;6087;-4.26;2.09;-1.09
18/01/2016;00:30;9840;5930;-4.26;2.09;-1.09
18/01/2016;01:00;9636;5682;-4.26;2.09;-1.09
18/01/2016;01:30;9685;5620;-4.26;2.09;-1.09
18/01/2016;02:00;9726;5518;-4.26;2.09;-1.09
18/01/2016;02:30;9868;5742;-4.26;2.09;-1.09
18/01/2016;03:00;9731;5612;-4.26;2.09;-1.09
18/01/2016;03:30;9713;4792;-4.26;2.09;-1.09
18/01/2016;04:00;9572;4501;-4.26;2.09;-1.09
18/01/2016;04:30;9618;4551;-4.26;2.09;-1.09
18/01/2016;05:00;9709;5021;-4.26;2.09;-1.09
18/01/2016;05:30;10031;5713;-4.26;2.09;-1.09
18/01/2016;06:00;10339;5982;-4.26;2.09;-1.09
18/01/2016;06:30;10563;6296;-4.26;2.09;-1.09
18/01/2016;07:00;10956;6600;-4.26;2.09;-1.09
18/01/2016;07:30;11145;7361;-4.26;2.09;-1.09
18/01/2016;08:00;11461;7166;-4.26;2.09;-1.09
18/01/2016;08:30;11424;7192;-4.26;2.09;-1.09
18/01/2016;09:00;11526;7239;-4.26;2.09;-1.09
18/01/2016;09:30;11630;7420;-4.26;2.09;-1.09
18/01/2016;10:00;11650;7417;-4.26;2.09;-1.09
18/01/2016;10:30;11686;7447;-4.26;2.09;-1.09
18/01/2016;11:00;11665;7435;-4.26;2.09;-1.09
18/01/2016;11:30;11788;7225;-4.26;2.09;-1.09
18/01/2016;12:00;11777;7225;-4.26;2.09;-1.09
18/01/2016;12:30;11592;7343;-4.26;2.09;-1.09
18/01/2016;13:00;11709;7323;-4.26;2.09;-1.09
18/01/2016;13:30;11725;7346;-4.26;2.09;-1.09
18/01/2016;14:00;11665;7367;-4.26;2.09;-1.09
18/01/2016;14:30;11519;7388;-4.26;2.09;-1.09
18/01/2016;15:00;11310;7381;-4.26;2.09;-1.09
18/01/2016;15:30;11359;7516;-4.26;2.09;-1.09
18/01/2016;16:00;11402;7534;-4.26;2.09;-1.09
18/01/2016;16:30;11401;7537;-4.26;2.09;-1.09
18/01/2016;17:00;11344;7586;-4.26;2.09;-1.09
18/01/2016;17:30;11446;8145;-4.26;2.09;-1.09
18/01/2016;18:00;11744;8117;-4.26;2.09;-1.09
18/01/2016;18:30;11826;7980;-4.26;2.09;-1.09
18/01/2016;19:00;11963;8092;-4.26;2.09;-1.09
18/01/2016;19:30;11719;8065;-4.26;2.09;-1.09
18/01/2016;20:00;11433;7868;-4.26;2.09;-1.09
18/01/2016;20:30;11193;7481;-4.26;2.09;-1.09
18/01/2016;21:00;10960;7449;-4.26;2.09;-1.09
18/01/2016;21:30;10642;7479;-4.26;2.09;-1.09
18/01/2016;22:00;10294;7533;-4.26;2.09;-1.09
18/01/2016;22:30;10528;7589;-4.26;2.09;-1.09
18/01/2016;23:00;10752;7571;-4.26;2.09;-1.09
18/01/2016;23:30;10900;7557;-4.26;2.09;-1.09
19/01/2016;00:00;10517;7516;-0.34;5.99;2.83
19/01/2016;00:30;10271;7245;-0.34;5.99;2.83
19/01/2016;01:00;10000;6990;-0.34;5.99;2.83
19/01/2016;01:30;10166;6850;-0.34;5.99;2.83
19/01/2016;02:00;10162;6807;-0.34;5.99;2.83
19/01/2016;02:30;10200;6754;-0.34;5.99;2.83
19/01/2016;03:00;10041;6681;-0.34;5.99;2.83
19/01/2016;03:30;9955;6305;-0.34;5.99;2.83
19/01/2016;04:00;9747;6291;-0.34;5.99;2.83
19/01/2016;04:30;9789;6238;-0.34;5.99;2.83
19/01/2016;05:00;9805;6406;-0.34;5.99;2.83
19/01/2016;05:30;10127;6830;-0.34;5.99;2.83
19/01/2016;06:00;10282;6930;-0.34;5.99;2.83
19/01/2016;06:30;10550;7430;-0.34;5.99;2.83
19/01/2016;07:00;10964;7510;-0.34;5.99;2.83
19/01/2016;07:30;11217;7740;-0.34;5.99;2.83
19/01/2016;08:00;11443;7788;-0.34;5.99;2.83
19/01/2016;08:30;11300;7781;-0.34;5.99;2.83
19/01/2016;09:00;11364;7776;-0.34;5.99;2.83
19/01/2016;09:30;11506;7827;-0.34;5.99;2.83
19/01/2016;10:00;11526;7755;-0.34;5.99;2.83
19/01/2016;10:30;11451;7964;-0.34;5.99;2.83
19/01/2016;11:00;11431;7953;-0.34;5.99;2.83
19/01/2016;11:30;11509;7936;-0.34;5.99;2.83
19/01/2016;12:00;11439;7969;-0.34;5.99;2.83
19/01/2016;12:30;11153;7969;-0.34;5.99;2.83
19/01/2016;13:00;11275;7976;-0.34;5.99;2.83
19/01/2016;13:30;11241;8127;-0.34;5.99;2.83
19/01/2016;14:00;11155;8128;-0.34;5.99;2.83
19/01/2016;14:30;11014;7976;-0.34;5.99;2.83
19/01/2016;15:00;10758;7929;-0.34;5.99;2.83
19/01/2016;15:30;10720;7992;-0.34;5.99;2.83
19/01/2016;16:00;10762;7972;-0.34;5.99;2.83
19/01/2016;16:30;10685;7641;-0.34;5.99;2.83
19/01/2016;17:00;10631;7596;-0.34;5.99;2.83
19/01/2016;17:30;10845;7793;-0.34;5.99;2.83
19/01/2016;18:00;11183;7830;-0.34;5.99;2.83
19/01/2016;18:30;11295;7928;-0.34;5.99;2.83
19/01/2016;19:00;11413;8161;-0.34;5.99;2.83
19/01/2016;19:30;11172;8195;-0.34;5.99;2.83
19/01/2016;20:00;10871;8071;-0.34;5.99;2.83
19/01/2016;20:30;10632;8231;-0.34;5.99;2.83
19/01/2016;21:00;10369;8200;-0.34;5.99;2.83
19/01/2016;21:30;10059;7670;-0.34;5.99;2.83
19/01/2016;22:00;9782;7650;-0.34;5.99;2.83
19/01/2016;22:30;9905;7590;-0.34;5.99;2.83
19/01/2016;23:00;10140;7653;-0.34;5.99;2.83
19/01/2016;23:30;10272;7595;-0.34;5.99;2.83
20/01/2016;00:00;9931;7561;2.18;6.35;4.27
20/01/2016;00:30;9696;7453;2.18;6.35;4.27
20/01/2016;01:00;9423;7408;2.18;6.35;4.27
20/01/2016;01:30;9560;7218;2.18;6.35;4.27
20/01/2016;02:00;9547;7116;2.18;6.35;4.27
20/01/2016;02:30;9632;6901;2.18;6.35;4.27
20/01/2016;03:00;9485;6911;2.18;6.35;4.27
20/01/2016;03:30;9426;6603;2.18;6.35;4.27
20/01/2016;04:00;9226;6505;2.18;6.35;4.27
20/01/2016;04:30;9270;6514;2.18;6.35;4.27
20/01/2016;05:00;9287;6482;2.18;6.35;4.27
20/01/2016;05:30;9591;6898;2.18;6.35;4.27
20/01/2016;06:00;9794;6917;2.18;6.35;4.27
20/01/2016;06:30;10096;7539;2.18;6.35;4.27
20/01/2016;07:00;10421;7562;2.18;6.35;4.27
20/01/2016;07:30;10670;7682;2.18;6.35;4.27
20/01/2016;08:00;10943;7752;2.18;6.35;4.27
20/01/2016;08:30;10896;8071;2.18;6.35;4.27
20/01/2016;09:00;10973;8028;2.18;6.35;4.27
20/01/2016;09:30;11079;8029;2.18;6.35;4.27
20/01/2016;10:00;11102;7975;2.18;6.35;4.27
20/01/2016;10:30;11074;7981;2.18;6.35;4.27
20/01/2016;11:00;11059;8000;2.18;6.35;4.27
20/01/2016;11:30;11166;8026;2.18;6.35;4.27
20/01/2016;12:00;11103;8028;2.18;6.35;4.27
20/01/2016;12:30;10819;8004;2.18;6.35;4.27
20/01/2016;13:00;10883;7946;2.18;6.35;4.27
20/01/2016;13:30;10892;8012;2.18;6.35;4.27
20/01/2016;14:00;10826;8010;2.18;6.35;4.27
20/01/2016;14:30;10710;8271;2.18;6.35;4.27
20/01/2016;15:00;10480;8235;2.18;6.35;4.27
20/01/2016;15:30;10409;8196;2.18;6.35;4.27
20/01/2016;16:00;10432;8215;2.18;6.35;4.27
20/01/2016;16:30;10466;8119;2.18;6.35;4.27
20/01/2016;17:00;10346;8250;2.18;6.35;4.27
20/01/2016;17:30;10431;8096;2.18;6.35;4.27
20/01/2016;18:00;10786;8270;2.18;6.35;4.27
20/01/2016;18:30;10991;8133;2.18;6.35;4.27
20/01/2016;19:00;11113;8168;2.18;6.35;4.27
