Date;TMin (°C);TMax (°C);TMoy (°C)
29/12/2017;-2.22;7.62;2.7
30/12/2017;4.15;12.87;8.51
31/12/2017;9.85;15.12;12.48
01/01/2018;6.12;8.83;7.48
02/01/2018;5.2;11.98;8.59
03/01/2018;6.12;14.28;10.2
04/01/2018;6.95;13.85;10.4
05/01/2018;8.22;12.1;10.16
06/01/2018;6.77;9.95;8.36
07/01/2018;5.4;8.88;7.14
08/01/2018;4.38;8.82;6.6
09/01/2018;3.05;8.37;5.71
10/01/2018;3.58;9.02;6.3
11/01/2018;2.83;8.58;5.71
12/01/2018;4.0;7.7;5.85
13/01/2018;-0.18;7.27;3.54
14/01/2018;-0.47;9.42;4.47
15/01/2018;-0.32;9.03;4.36
16/01/2018;6.53;11.17;8.85
17/01/2018;2.58;7.02;4.8
18/01/2018;4.0;9.72;6.86
19/01/2018;3.1;7.6;5.35
20/01/2018;1.75;11.0;6.38
21/01/2018;4.97;10.62;7.79
22/01/2018;6.2;12.88;9.54
23/01/2018;6.23;10.73;8.48
24/01/2018;5.73;13.97;9.85
25/01/2018;6.52;12.47;9.49
26/01/2018;5.08;7.07;6.08
27/01/2018;2.78;7.02;4.9
28/01/2018;2.52;8.73;5.62
29/01/2018;6.58;9.42;8.0
30/01/2018;6.6;10.07;8.33
31/01/2018;5.87;9.2;7.53
01/02/2018;1.58;6.65;4.12
02/02/2018;-1.63;4.75;1.56
03/02/2018;0.93;4.77;2.85
04/02/2018;-0.22;5.35;2.57
05/02/2018;-0.95;2.43;0.74
06/02/2018;0.33;5.68;3.01
07/02/2018;-0.7;1.12;0.21
08/02/2018;-0.98;1.88;0.45
09/02/2018;-0.6;3.82;1.61
10/02/2018;-0.43;4.22;1.89
11/02/2018;-0.25;5.42;2.58
12/02/2018;-0.52;5.47;2.48
13/02/2018;-5.43;4.63;-0.4
14/02/2018;-0.18;6.03;2.92
15/02/2018;1.6;11.02;6.31
16/02/2018;5.1;10.07;7.58
17/02/2018;3.9;6.83;5.37
18/02/2018;0.73;5.6;3.17
19/02/2018;-2.37;4.55;1.09
20/02/2018;1.25;6.4;3.82
21/02/2018;-1.65;5.4;1.88
22/02/2018;-2.35;3.17;0.41
23/02/2018;-0.83;2.55;0.86
24/02/2018;-3.33;5.07;0.87
25/02/2018;-4.05;3.07;-0.49
26/02/2018;-6.2;-0.77;-3.48
27/02/2018;-9.28;-1.85;-5.57
28/02/2018;-11.87;0.2;-5.83
01/03/2018;-3.57;4.33;0.38
02/03/2018;-0.15;7.4;3.62
03/03/2018;-1.7;10.25;4.27
04/03/2018;0.82;12.6;6.71
05/03/2018;0.83;14.15;7.49
06/03/2018;4.17;10.72;7.44
07/03/2018;2.62;10.77;6.69
08/03/2018;1.72;13.98;7.85
09/03/2018;5.28;16.48;10.88
10/03/2018;9.5;17.58;13.54
11/03/2018;9.23;16.43;12.83
12/03/2018;7.78;13.82;10.8
13/03/2018;5.85;10.35;8.1
14/03/2018;1.43;14.63;8.03
15/03/2018;6.35;10.62;8.48
16/03/2018;4.78;13.25;9.02
17/03/2018;4.45;8.17;6.31
18/03/2018;0.17;2.17;1.17
19/03/2018;-0.65;4.32;1.83
20/03/2018;-0.95;6.25;2.65
21/03/2018;-1.9;7.55;2.82
22/03/2018;-3.98;7.27;1.64
23/03/2018;2.55;7.65;5.1
24/03/2018;-0.7;15.02;7.16
25/03/2018;2.87;14.98;8.92
26/03/2018;3.42;11.87;7.64
27/03/2018;2.48;10.55;6.52
28/03/2018;7.25;12.87;10.06
29/03/2018;3.35;12.2;7.78
30/03/2018;0.95;10.68;5.82
31/03/2018;1.17;12.95;7.06
01/04/2018;4.93;11.53;8.23
02/04/2018;1.9;16.8;9.35
03/04/2018;9.12;18.85;13.98
04/04/2018;8.1;14.47;11.28
05/04/2018;7.87;13.03;10.45
06/04/2018;1.98;20.7;11.34
07/04/2018;6.8;22.47;14.63
08/04/2018;8.27;21.23;14.75
09/04/2018;9.8;16.3;13.05
10/04/2018;7.48;14.1;10.79
11/04/2018;3.53;18.95;11.24
12/04/2018;7.98;16.9;12.44
13/04/2018;5.63;17.83;11.73
14/04/2018;7.87;16.63;12.25
15/04/2018;7.17;19.28;13.22
16/04/2018;7.12;18.7;12.91
17/04/2018;4.58;22.93;13.76
18/04/2018;7.53;25.87;16.7
19/04/2018;8.45;27.17;17.81
20/04/2018;9.33;27.67;18.5
21/04/2018;9.68;27.85;18.77
22/04/2018;10.22;26.18;18.2
23/04/2018;12.07;19.08;15.58
24/04/2018;8.82;22.55;15.68
25/04/2018;10.25;20.23;15.24
26/04/2018;8.52;16.47;12.49
27/04/2018;2.83;21.27;12.05
28/04/2018;7.22;14.45;10.83
29/04/2018;7.87;19.37;13.62
30/04/2018;8.13;14.42;11.28
01/05/2018;3.63;14.07;8.85
02/05/2018;2.52;16.52;9.52
03/05/2018;7.48;16.22;11.85
04/05/2018;9.65;21.5;15.58
05/05/2018;10.55;24.32;17.43
06/05/2018;11.68;26.6;19.14
07/05/2018;11.28;26.28;18.78
08/05/2018;9.62;25.8;17.71
09/05/2018;11.68;22.67;17.18
10/05/2018;11.77;17.32;14.54
11/05/2018;4.88;22.9;13.89
12/05/2018;9.05;23.23;16.14
13/05/2018;8.13;10.78;9.46
14/05/2018;7.9;12.7;10.3
15/05/2018;11.25;17.4;14.32
16/05/2018;9.72;19.35;14.53
17/05/2018;10.13;19.15;14.64
18/05/2018;7.8;21.47;14.63
19/05/2018;7.4;21.85;14.62
20/05/2018;7.73;22.03;14.88
21/05/2018;8.08;24.23;16.16
22/05/2018;10.15;24.18;17.17
23/05/2018;11.1;21.98;16.54
24/05/2018;11.2;25.2;18.2
25/05/2018;12.25;27.33;19.79
26/05/2018;13.75;27.78;20.77
27/05/2018;16.08;27.32;21.7
28/05/2018;14.37;24.25;19.31
29/05/2018;14.68;25.07;19.88
30/05/2018;12.93;25.32;19.12
31/05/2018;12.8;23.6;18.2
01/06/2018;13.17;22.42;17.79
02/06/2018;12.4;25.52;18.96
03/06/2018;13.52;27.0;20.26
04/06/2018;14.68;25.83;20.26
05/06/2018;16.1;25.12;20.61
06/06/2018;15.87;25.7;20.78
07/06/2018;14.87;24.55;19.71
08/06/2018;14.28;26.9;20.59
09/06/2018;15.18;27.92;21.55
10/06/2018;15.0;27.35;21.18
11/06/2018;17.07;24.75;20.91
12/06/2018;15.1;24.0;19.55
13/06/2018;14.2;19.87;17.03
14/06/2018;8.3;21.97;15.13
15/06/2018;14.15;23.67;18.91
16/06/2018;13.52;25.82;19.67
17/06/2018;14.57;21.88;18.23
18/06/2018;11.45;23.22;17.33
19/06/2018;12.5;27.15;19.82
20/06/2018;14.0;30.38;22.19
21/06/2018;14.73;27.48;21.11
22/06/2018;9.15;20.88;15.02
23/06/2018;8.58;22.7;15.64
24/06/2018;11.7;23.37;17.53
25/06/2018;10.42;24.97;17.69
26/06/2018;12.23;28.33;20.28
27/06/2018;13.58;28.43;21.01
28/06/2018;14.05;27.48;20.77
29/06/2018;14.92;28.15;21.53
30/06/2018;15.35;32.4;23.88
01/07/2018;17.27;33.57;25.42
02/07/2018;18.03;30.12;24.08
03/07/2018;17.38;29.58;23.48
04/07/2018;15.9;30.42;23.16
05/07/2018;16.55;22.37;19.46
06/07/2018;16.62;26.95;21.78
07/07/2018;14.15;29.15;21.65
08/07/2018;15.47;28.48;21.98
09/07/2018;14.5;28.7;21.6
10/07/2018;14.6;25.75;20.18
11/07/2018;10.47;23.48;16.97
12/07/2018;9.95;27.1;18.53
13/07/2018;13.0;29.73;21.37
14/07/2018;14.23;30.83;22.53
15/07/2018;14.53;30.93;22.73
16/07/2018;12.92;30.38;21.65
17/07/2018;16.22;28.48;22.35
18/07/2018;13.08;30.13;21.61
19/07/2018;16.2;31.62;23.91
20/07/2018;17.08;28.42;22.75
21/07/2018;15.55;25.83;20.69
22/07/2018;14.27;27.75;21.01
23/07/2018;14.6;30.38;22.49
24/07/2018;15.85;32.4;24.12
25/07/2018;16.5;33.28;24.89
26/07/2018;17.32;35.63;26.48
27/07/2018;17.3;35.22;26.26
28/07/2018;18.87;26.43;22.65
29/07/2018;14.78;31.3;23.04
30/07/2018;16.98;32.33;24.66
31/07/2018;17.9;33.07;25.48
01/08/2018;20.63;30.85;25.74
02/08/2018;17.33;33.38;25.36
03/08/2018;19.45;35.77;27.61
04/08/2018;21.38;35.92;28.65
05/08/2018;19.85;34.73;27.29
06/08/2018;18.87;36.02;27.44
07/08/2018;19.6;36.42;28.01
08/08/2018;19.63;28.8;24.22
09/08/2018;17.37;24.45;20.91
10/08/2018;11.23;25.02;18.12
11/08/2018;10.43;25.75;18.09
12/08/2018;10.78;31.17;20.98
13/08/2018;18.07;25.18;21.62
14/08/2018;16.48;25.6;21.04
15/08/2018;12.98;27.8;20.39
16/08/2018;13.77;31.53;22.65
17/08/2018;16.0;25.35;20.68
18/08/2018;13.4;27.15;20.28
19/08/2018;12.7;29.7;21.2
20/08/2018;14.3;29.32;21.81
21/08/2018;15.65;30.38;23.02
22/08/2018;16.0;33.07;24.53
23/08/2018;16.52;31.85;24.18
24/08/2018;16.1;21.87;18.98
25/08/2018;11.73;18.48;15.11
26/08/2018;5.5;22.35;13.92
27/08/2018;10.4;25.5;17.95
28/08/2018;13.2;29.43;21.32
29/08/2018;15.88;26.68;21.28
30/08/2018;13.25;20.85;17.05
31/08/2018;14.02;20.25;17.13
01/09/2018;8.27;23.03;15.65
02/09/2018;8.48;24.35;16.42
03/09/2018;11.5;22.83;17.17
04/09/2018;10.8;26.2;18.5
05/09/2018;11.35;28.13;19.74
06/09/2018;14.63;23.67;19.15
07/09/2018;12.55;22.42;17.48
08/09/2018;8.23;25.52;16.88
09/09/2018;8.23;28.93;18.58
10/09/2018;9.72;29.43;19.58
11/09/2018;11.5;30.58;21.04
12/09/2018;12.6;31.78;22.19
13/09/2018;15.83;26.07;20.95
14/09/2018;15.48;23.57;19.53
15/09/2018;8.53;22.98;15.76
16/09/2018;7.25;27.1;17.17
17/09/2018;9.35;30.15;19.75
18/09/2018;14.18;29.6;21.89
19/09/2018;14.52;29.77;22.14
20/09/2018;13.18;29.4;21.29
21/09/2018;12.63;23.37;18.0
22/09/2018;7.92;20.72;14.32
23/09/2018;15.28;25.75;20.52
24/09/2018;7.48;16.98;12.23
25/09/2018;5.47;19.03;12.25
26/09/2018;2.98;23.6;13.29
27/09/2018;6.32;26.58;16.45
28/09/2018;7.73;25.1;16.42
29/09/2018;8.82;20.6;14.71
30/09/2018;6.1;22.18;14.14
01/10/2018;9.05;14.87;11.96
02/10/2018;4.43;14.38;9.41
03/10/2018;10.83;17.38;14.11
04/10/2018;6.73;21.3;14.02
05/10/2018;5.68;26.38;16.03
06/10/2018;9.43;26.22;17.82
07/10/2018;12.03;18.17;15.1
08/10/2018;10.97;18.4;14.68
09/10/2018;8.9;20.02;14.46
10/10/2018;8.0;22.0;15.0
11/10/2018;13.02;25.48;19.25
12/10/2018;13.12;26.77;19.94
13/10/2018;11.75;26.57;19.16
14/10/2018;12.0;25.17;18.58
15/10/2018;11.28;25.65;18.47
16/10/2018;9.87;24.97;17.42
17/10/2018;6.67;23.92;15.29
18/10/2018;8.25;23.45;15.85
19/10/2018;7.57;20.88;14.23
20/10/2018;6.65;20.5;13.57
21/10/2018;5.4;19.35;12.38
22/10/2018;4.12;18.48;11.3
23/10/2018;3.92;16.35;10.13
24/10/2018;3.72;14.52;9.12
25/10/2018;8.08;14.02;11.05
26/10/2018;3.9;12.17;8.03
27/10/2018;4.82;8.7;6.76
28/10/2018;3.57;7.82;5.69
29/10/2018;4.0;5.48;4.74
30/10/2018;0.88;8.47;4.68
31/10/2018;0.48;11.42;5.95
01/11/2018;6.8;14.27;10.53
02/11/2018;4.67;12.5;8.58
03/11/2018;3.55;13.47;8.51
04/11/2018;2.02;12.85;7.43
05/11/2018;5.82;17.02;11.42
06/11/2018;7.43;15.27;11.35
07/11/2018;5.45;13.48;9.47
08/11/2018;4.5;13.78;9.14
09/11/2018;6.77;17.38;12.08
10/11/2018;8.53;14.77;11.65
11/11/2018;9.07;18.78;13.92
12/11/2018;10.22;19.68;14.95
13/11/2018;8.13;13.88;11.01
14/11/2018;2.77;12.52;7.64
15/11/2018;7.6;14.02;10.81
16/11/2018;6.35;7.98;7.17
17/11/2018;1.93;7.6;4.77
18/11/2018;-1.75;6.98;2.62
19/11/2018;-2.7;4.02;0.66
20/11/2018;-0.07;4.87;2.4
21/11/2018;-0.5;6.02;2.76
22/11/2018;0.6;8.82;4.71
23/11/2018;2.38;8.6;5.49
24/11/2018;5.03;11.97;8.5
25/11/2018;1.5;8.52;5.01
26/11/2018;4.15;6.75;5.45
27/11/2018;4.37;7.37;5.87
28/11/2018;2.62;8.93;5.78
29/11/2018;5.53;13.45;9.49
30/11/2018;6.18;10.13;8.16
01/12/2018;4.83;10.07;7.45
02/12/2018;7.37;12.45;9.91
03/12/2018;9.93;14.95;12.44
04/12/2018;8.17;12.93;10.55
05/12/2018;4.55;11.05;7.8
06/12/2018;7.62;12.93;10.28
07/12/2018;9.15;12.12;10.63
08/12/2018;5.88;11.27;8.57
09/12/2018;7.47;10.45;8.96
10/12/2018;5.22;8.93;7.08
11/12/2018;1.27;7.08;4.18
12/12/2018;-3.65;3.38;-0.13
13/12/2018;-5.08;3.38;-0.85
14/12/2018;-5.4;1.45;-1.98
15/12/2018;-2.08;4.4;1.16
16/12/2018;-0.1;6.83;3.37
17/12/2018;2.47;9.37;5.92
18/12/2018;-0.63;9.03;4.2
19/12/2018;3.25;10.18;6.72
20/12/2018;4.8;10.23;7.52
21/12/2018;6.05;11.98;9.02
22/12/2018;9.65;12.52;11.08
23/12/2018;7.95;12.77;10.36
24/12/2018;4.9;10.75;7.82
25/12/2018;-2.5;3.87;0.68
26/12/2018;-2.5;1.05;-0.72
27/12/2018;-2.38;1.6;-0.39
28/12/2018;-0.1;3.88;1.89
29/12/2018;0.5;2.53;1.52
30/12/2018;1.05;4.92;2.98
31/12/2018;2.97;6.72;4.84
01/01/2019;4.65;6.45;5.55
02/01/2019;2.73;6.37;4.55
03/01/2019;-3.1;4.32;0.61
04/01/2019;-2.15;4.82;1.33
05/01/2019;-0.6;3.6;1.5
06/01/2019;2.32;3.75;3.03
07/01/2019;1.8;5.07;3.43
08/01/2019;2.8;7.15;4.98
09/01/2019;0.58;4.75;2.67
10/01/2019;-0.77;2.97;1.1
11/01/2019;-4.25;2.95;-0.65
12/01/2019;0.63;6.47;3.55
13/01/2019;4.63;9.13;6.88
14/01/2019;4.93;8.18;6.56
15/01/2019;1.48;7.83;4.66
16/01/2019;-2.85;8.63;2.89
17/01/2019;2.57;8.57;5.57
18/01/2019;-3.5;3.57;0.03
19/01/2019;-6.07;1.97;-2.05
20/01/2019;-0.65;4.1;1.73
21/01/2019;-0.67;1.47;0.4
22/01/2019;-3.28;0.77;-1.26
23/01/2019;-1.15;2.15;0.5
24/01/2019;-1.83;-0.28;-1.06
25/01/2019;-4.03;2.83;-0.6
26/01/2019;-0.18;6.62;3.22
27/01/2019;3.33;8.35;5.84
28/01/2019;0.72;4.92;2.82
29/01/2019;-2.58;4.72;1.07
30/01/2019;0.47;4.42;2.44
31/01/2019;-0.13;7.17;3.52
01/02/2019;3.65;7.75;5.7
02/02/2019;1.48;5.5;3.49
03/02/2019;1.22;4.28;2.75
04/02/2019;-3.82;5.12;0.65
05/02/2019;-3.68;8.2;2.26
06/02/2019;-4.53;8.3;1.88
07/02/2019;1.15;8.67;4.91
08/02/2019;2.97;9.87;6.42
09/02/2019;4.7;12.37;8.53
10/02/2019;5.78;11.67;8.72
11/02/2019;2.95;7.45;5.2
12/02/2019;-1.4;6.78;2.69
13/02/2019;-2.78;9.38;3.3
14/02/2019;-3.23;14.67;5.72
15/02/2019;-2.43;15.95;6.76
16/02/2019;-2.3;17.78;7.74
17/02/2019;-1.03;18.53;8.75
18/02/2019;-0.15;15.67;7.76
19/02/2019;1.15;13.27;7.21
20/02/2019;-0.75;14.82;7.03
21/02/2019;-1.13;16.87;7.87
22/02/2019;0.65;16.88;8.77
23/02/2019;1.85;15.8;8.83
24/02/2019;-1.32;15.45;7.07
25/02/2019;-0.58;16.73;8.08
26/02/2019;-0.38;18.97;9.29
27/02/2019;0.1;20.97;10.53
28/02/2019;0.67;15.83;8.25
01/03/2019;8.2;10.08;9.14
02/03/2019;5.47;10.83;8.15
03/03/2019;4.48;14.88;9.68
04/03/2019;6.6;13.17;9.88
05/03/2019;4.37;13.25;8.81
06/03/2019;3.3;15.83;9.57
07/03/2019;7.52;12.75;10.13
08/03/2019;5.22;13.07;9.14
09/03/2019;7.2;12.98;10.09
10/03/2019;10.07;15.68;12.88
11/03/2019;2.55;9.12;5.83
12/03/2019;-2.52;13.67;5.58
13/03/2019;4.07;10.52;7.29
14/03/2019;5.08;10.35;7.72
15/03/2019;7.92;13.2;10.56
16/03/2019;8.78;15.48;12.13
17/03/2019;3.97;12.85;8.41
18/03/2019;2.15;10.02;6.08
19/03/2019;-0.7;11.63;5.47
20/03/2019;-1.33;13.93;6.3
21/03/2019;0.2;15.68;7.94
22/03/2019;-1.4;19.02;8.81
23/03/2019;0.37;19.0;9.68
24/03/2019;1.22;16.38;8.8
25/03/2019;2.05;11.98;7.02
26/03/2019;2.23;12.2;7.22
27/03/2019;-0.3;13.92;6.81
28/03/2019;1.57;16.12;8.84
29/03/2019;1.23;18.35;9.79
30/03/2019;2.3;19.68;10.99
31/03/2019;0.8;21.12;10.96
01/04/2019;4.78;21.12;12.95
02/04/2019;6.18;18.6;12.39
03/04/2019;3.58;7.12;5.35
04/04/2019;1.77;9.47;5.62
05/04/2019;-1.12;13.17;6.03
06/04/2019;2.52;16.75;9.63
07/04/2019;6.45;10.82;8.63
08/04/2019;6.13;13.98;10.06
09/04/2019;4.45;16.28;10.37
10/04/2019;3.33;14.88;9.11
11/04/2019;6.53;15.05;10.79
12/04/2019;0.67;13.55;7.11
13/04/2019;0.3;10.02;5.16
14/04/2019;-3.35;9.93;3.29
15/04/2019;-1.12;16.87;7.88
16/04/2019;7.4;13.75;10.58
17/04/2019;5.82;20.18;13.0
18/04/2019;7.38;23.17;15.27
19/04/2019;7.02;24.42;15.72
20/04/2019;7.93;24.33;16.13
21/04/2019;7.97;22.58;15.27
22/04/2019;8.5;24.7;16.6
23/04/2019;10.52;21.87;16.19
24/04/2019;10.67;17.98;14.32
25/04/2019;7.53;16.3;11.92
26/04/2019;5.98;15.9;10.94
27/04/2019;8.15;13.38;10.77
28/04/2019;4.95;11.17;8.06
29/04/2019;3.72;14.63;9.18
30/04/2019;5.08;17.35;11.22
01/05/2019;3.25;20.05;11.65
02/05/2019;5.58;14.55;10.07
03/05/2019;6.62;15.93;11.27
04/05/2019;2.5;12.48;7.49
05/05/2019;1.63;11.05;6.34
06/05/2019;0.5;13.42;6.96
07/05/2019;0.68;16.6;8.64
08/05/2019;8.97;13.78;11.38
09/05/2019;8.5;16.17;12.33
10/05/2019;8.58;18.45;13.52
11/05/2019;9.45;15.72;12.58
12/05/2019;6.5;15.88;11.19
13/05/2019;5.62;17.6;11.61
14/05/2019;6.43;17.78;12.11
15/05/2019;4.82;16.97;10.89
16/05/2019;2.85;17.88;10.37
17/05/2019;6.5;18.58;12.54
18/05/2019;9.48;18.43;13.96
19/05/2019;10.03;17.02;13.52
20/05/2019;11.7;15.12;13.41
21/05/2019;10.25;20.03;15.14
22/05/2019;6.88;21.13;14.01
23/05/2019;6.27;23.08;14.68
24/05/2019;9.42;23.57;16.49
25/05/2019;11.02;22.28;16.65
26/05/2019;8.87;22.6;15.73
27/05/2019;12.82;19.97;16.39
28/05/2019;10.63;17.83;14.23
29/05/2019;7.45;19.15;13.3
30/05/2019;8.13;21.33;14.73
31/05/2019;10.6;25.33;17.97
01/06/2019;11.2;28.72;19.96
02/06/2019;12.1;30.92;21.51
03/06/2019;15.25;25.83;20.54
04/06/2019;13.22;30.87;22.04
05/06/2019;13.2;25.45;19.32
06/06/2019;9.2;19.58;14.39
07/06/2019;9.6;22.92;16.26
08/06/2019;8.88;21.27;15.07
09/06/2019;8.85;21.33;15.09
10/06/2019;12.48;17.73;15.11
11/06/2019;10.03;15.65;12.84
12/06/2019;10.1;20.42;15.26
13/06/2019;7.68;24.87;16.27
14/06/2019;12.25;21.92;17.08
15/06/2019;13.83;21.25;17.54
