Date;Heures;Electricite;Gaz;Tmin;Tmoy;Tmax;Taux de Co2
10/01/2016;09:00;3408;2565;4.12;8.7;6.41;34
10/01/2016;09:30;3470;2574;4.12;8.7;6.41;34
10/01/2016;10:00;3582;2564;4.12;8.7;6.41;33
10/01/2016;10:30;3634;2559;4.12;8.7;6.41;32
10/01/2016;11:00;3671;2560;4.12;8.7;6.41;32
10/01/2016;11:30;3723;2535;4.12;8.7;6.41;31
10/01/2016;12:00;3750;2555;4.12;8.7;6.41;31
10/01/2016;12:30;3775;2560;4.12;8.7;6.41;31
10/01/2016;13:00;3738;2562;4.12;8.7;6.41;30
10/01/2016;13:30;3558;2555;4.12;8.7;6.41;31
10/01/2016;14:00;3456;2560;4.12;8.7;6.41;32
10/01/2016;14:30;3309;2563;4.12;8.7;6.41;31
10/01/2016;15:00;3201;2539;4.12;8.7;6.41;32
10/01/2016;15:30;3139;2556;4.12;8.7;6.41;32
10/01/2016;16:00;3110;2536;4.12;8.7;6.41;32
10/01/2016;16:30;3145;2554;4.12;8.7;6.41;32
10/01/2016;17:00;3210;2543;4.12;8.7;6.41;32
10/01/2016;17:30;3389;2547;4.12;8.7;6.41;31
10/01/2016;18:00;3607;2563;4.12;8.7;6.41;30
10/01/2016;18:30;3780;2568;4.12;8.7;6.41;29
10/01/2016;19:00;3876;2562;4.12;8.7;6.41;28
10/01/2016;19:30;3908;2569;4.12;8.7;6.41;29
10/01/2016;20:00;3895;2565;4.12;8.7;6.41;29
10/01/2016;20:30;3777;2527;4.12;8.7;6.41;29
10/01/2016;21:00;3733;2557;4.12;8.7;6.41;30
10/01/2016;21:30;3853;2566;4.12;8.7;6.41;30
10/01/2016;22:00;3805;2569;4.12;8.7;6.41;31
10/01/2016;22:30;3962;2567;4.12;8.7;6.41;31
10/01/2016;23:00;4031;2557;4.12;8.7;6.41;30
10/01/2016;23:30;3909;2550;4.12;8.7;6.41;31
11/01/2016;00:00;3906;2553;3.38;8.26;5.82;31
11/01/2016;00:30;3808;2522;3.38;8.26;5.82;31
11/01/2016;01:00;3659;2545;3.38;8.26;5.82;32
11/01/2016;01:30;3646;2546;3.38;8.26;5.82;32
11/01/2016;02:00;3683;2542;3.38;8.26;5.82;32
11/01/2016;02:30;3561;2534;3.38;8.26;5.82;32
11/01/2016;03:00;3449;2498;3.38;8.26;5.82;33
11/01/2016;03:30;3389;2523;3.38;8.26;5.82;33
11/01/2016;04:00;3302;2506;3.38;8.26;5.82;33
11/01/2016;04:30;3327;2517;3.38;8.26;5.82;33
11/01/2016;05:00;3350;2597;3.38;8.26;5.82;35
11/01/2016;05:30;3464;2798;3.38;8.26;5.82;36
11/01/2016;06:00;3564;2866;3.38;8.26;5.82;36
11/01/2016;06:30;3813;3290;3.38;8.26;5.82;38
11/01/2016;07:00;3982;3784;3.38;8.26;5.82;38
11/01/2016;07:30;4197;4618;3.38;8.26;5.82;42
11/01/2016;08:00;4257;5382;3.38;8.26;5.82;46
11/01/2016;08:30;4336;5692;3.38;8.26;5.82;48
11/01/2016;09:00;4319;6034;3.38;8.26;5.82;50
11/01/2016;09:30;4297;6108;3.38;8.26;5.82;49
11/01/2016;10:00;4300;5968;3.38;8.26;5.82;48
11/01/2016;10:30;4287;6002;3.38;8.26;5.82;49
11/01/2016;11:00;4325;6119;3.38;8.26;5.82;50
11/01/2016;11:30;4318;6003;3.38;8.26;5.82;49
11/01/2016;12:00;4379;5940;3.38;8.26;5.82;51
11/01/2016;12:30;4405;6296;3.38;8.26;5.82;54
11/01/2016;13:00;4415;6342;3.38;8.26;5.82;55
11/01/2016;13:30;4283;6222;3.38;8.26;5.82;55
11/01/2016;14:00;4227;6222;3.38;8.26;5.82;56
11/01/2016;14:30;4159;5970;3.38;8.26;5.82;53
11/01/2016;15:00;4101;5898;3.38;8.26;5.82;53
11/01/2016;15:30;4062;5854;3.38;8.26;5.82;52
11/01/2016;16:00;4086;5502;3.38;8.26;5.82;49
11/01/2016;16:30;4107;5347;3.38;8.26;5.82;49
11/01/2016;17:00;4126;5429;3.38;8.26;5.82;49
11/01/2016;17:30;4255;5743;3.38;8.26;5.82;50
11/01/2016;18:00;4421;6127;3.38;8.26;5.82;50
11/01/2016;18:30;4495;6505;3.38;8.26;5.82;51
11/01/2016;19:00;4606;6541;3.38;8.26;5.82;50
11/01/2016;19:30;4530;6152;3.38;8.26;5.82;49
11/01/2016;20:00;4391;6029;3.38;8.26;5.82;50
11/01/2016;20:30;4277;4517;3.38;8.26;5.82;45
11/01/2016;21:00;4165;4084;3.38;8.26;5.82;44
11/01/2016;21:30;4205;3219;3.38;8.26;5.82;41
11/01/2016;22:00;4141;2919;3.38;8.26;5.82;40
11/01/2016;22:30;4214;2743;3.38;8.26;5.82;40
11/01/2016;23:00;4288;2594;3.38;8.26;5.82;39
11/01/2016;23:30;4078;2561;3.38;8.26;5.82;39
12/01/2016;00:00;4044;2501;4.44;7.52;5.98;40
12/01/2016;00:30;3914;2525;4.44;7.52;5.98;40
12/01/2016;01:00;3754;2505;4.44;7.52;5.98;41
12/01/2016;01:30;3762;2531;4.44;7.52;5.98;41
12/01/2016;02:00;3741;2524;4.44;7.52;5.98;41
12/01/2016;02:30;3639;2532;4.44;7.52;5.98;38
12/01/2016;03:00;3563;2514;4.44;7.52;5.98;38
12/01/2016;03:30;3459;2489;4.44;7.52;5.98;37
12/01/2016;04:00;3438;2519;4.44;7.52;5.98;38
12/01/2016;04:30;3415;2457;4.44;7.52;5.98;38
12/01/2016;05:00;3468;2560;4.44;7.52;5.98;38
12/01/2016;05:30;3585;2626;4.44;7.52;5.98;38
12/01/2016;06:00;3717;2875;4.44;7.52;5.98;38
12/01/2016;06:30;3961;3011;4.44;7.52;5.98;39
12/01/2016;07:00;4121;3891;4.44;7.52;5.98;44
12/01/2016;07:30;4359;5033;4.44;7.52;5.98;49
12/01/2016;08:00;4463;6257;4.44;7.52;5.98;53
12/01/2016;08:30;4500;6760;4.44;7.52;5.98;54
12/01/2016;09:00;4480;6869;4.44;7.52;5.98;55
12/01/2016;09:30;4443;6877;4.44;7.52;5.98;54
12/01/2016;10:00;4435;6842;4.44;7.52;5.98;54
12/01/2016;10:30;4434;6737;4.44;7.52;5.98;53
12/01/2016;11:00;4433;6683;4.44;7.52;5.98;53
12/01/2016;11:30;4480;6615;4.44;7.52;5.98;52
12/01/2016;12:00;4512;6544;4.44;7.52;5.98;52
12/01/2016;12:30;4456;6494;4.44;7.52;5.98;51
12/01/2016;13:00;4398;6511;4.44;7.52;5.98;52
12/01/2016;13:30;4261;6632;4.44;7.52;5.98;52
12/01/2016;14:00;4249;6551;4.44;7.52;5.98;51
12/01/2016;14:30;4164;6674;4.44;7.52;5.98;51
12/01/2016;15:00;4088;6518;4.44;7.52;5.98;49
12/01/2016;15:30;4065;6708;4.44;7.52;5.98;49
12/01/2016;16:00;4094;6784;4.44;7.52;5.98;50
12/01/2016;16:30;4110;6849;4.44;7.52;5.98;50
12/01/2016;17:00;4171;7117;4.44;7.52;5.98;51
12/01/2016;17:30;4292;7037;4.44;7.52;5.98;50
12/01/2016;18:00;4543;7347;4.44;7.52;5.98;51
12/01/2016;18:30;4657;7391;4.44;7.52;5.98;52
12/01/2016;19:00;4720;7471;4.44;7.52;5.98;53
12/01/2016;19:30;4639;7402;4.44;7.52;5.98;53
12/01/2016;20:00;4505;7448;4.44;7.52;5.98;53
12/01/2016;20:30;4363;6711;4.44;7.52;5.98;52
12/01/2016;21:00;4241;6307;4.44;7.52;5.98;50
12/01/2016;21:30;4304;4408;4.44;7.52;5.98;42
12/01/2016;22:00;4205;3879;4.44;7.52;5.98;40
12/01/2016;22:30;4294;3541;4.44;7.52;5.98;38
12/01/2016;23:00;4376;3534;4.44;7.52;5.98;37
12/01/2016;23:30;4193;3366;4.44;7.52;5.98;38
13/01/2016;00:00;4228;3283;2.04;6.94;4.49;38
13/01/2016;00:30;4086;2960;2.04;6.94;4.49;37
13/01/2016;01:00;3913;2755;2.04;6.94;4.49;37
13/01/2016;01:30;3912;2565;2.04;6.94;4.49;36
13/01/2016;02:00;3902;2589;2.04;6.94;4.49;36
13/01/2016;02:30;3776;2560;2.04;6.94;4.49;36
13/01/2016;03:00;3723;2630;2.04;6.94;4.49;37
13/01/2016;03:30;3613;2564;2.04;6.94;4.49;37
13/01/2016;04:00;3591;2617;2.04;6.94;4.49;38
13/01/2016;04:30;3577;2630;2.04;6.94;4.49;37
13/01/2016;05:00;3626;2650;2.04;6.94;4.49;38
13/01/2016;05:30;3794;2604;2.04;6.94;4.49;38
13/01/2016;06:00;3911;2871;2.04;6.94;4.49;39
13/01/2016;06:30;4139;3571;2.04;6.94;4.49;45
13/01/2016;07:00;4312;4459;2.04;6.94;4.49;49
13/01/2016;07:30;4506;5889;2.04;6.94;4.49;54
13/01/2016;08:00;4594;6401;2.04;6.94;4.49;56
13/01/2016;08:30;4742;6786;2.04;6.94;4.49;57
13/01/2016;09:00;4685;6923;2.04;6.94;4.49;58
13/01/2016;09:30;4635;6986;2.04;6.94;4.49;59
13/01/2016;10:00;4622;7007;2.04;6.94;4.49;61
13/01/2016;10:30;4610;7172;2.04;6.94;4.49;61
13/01/2016;11:00;4566;7321;2.04;6.94;4.49;63
13/01/2016;11:30;4570;7407;2.04;6.94;4.49;64
13/01/2016;12:00;4591;7175;2.04;6.94;4.49;63
13/01/2016;12:30;4577;7009;2.04;6.94;4.49;63
13/01/2016;13:00;4523;6940;2.04;6.94;4.49;63
13/01/2016;13:30;4419;6987;2.04;6.94;4.49;64
13/01/2016;14:00;4382;6932;2.04;6.94;4.49;65
13/01/2016;14:30;4274;6842;2.04;6.94;4.49;65
13/01/2016;15:00;4182;6850;2.04;6.94;4.49;66
13/01/2016;15:30;4156;6872;2.04;6.94;4.49;67
13/01/2016;16:00;4127;6837;2.04;6.94;4.49;67
13/01/2016;16:30;4138;6902;2.04;6.94;4.49;67
13/01/2016;17:00;4133;6928;2.04;6.94;4.49;68
13/01/2016;17:30;4256;7005;2.04;6.94;4.49;67
13/01/2016;18:00;4536;7142;2.04;6.94;4.49;66
13/01/2016;18:30;4618;7076;2.04;6.94;4.49;65
13/01/2016;19:00;4717;7087;2.04;6.94;4.49;64
13/01/2016;19:30;4654;7051;2.04;6.94;4.49;64
13/01/2016;20:00;4571;7036;2.04;6.94;4.49;65
13/01/2016;20:30;4406;7086;2.04;6.94;4.49;66
13/01/2016;21:00;4269;7007;2.04;6.94;4.49;67
13/01/2016;21:30;4367;6596;2.04;6.94;4.49;66
13/01/2016;22:00;4293;6387;2.04;6.94;4.49;66
13/01/2016;22:30;4391;6171;2.04;6.94;4.49;66
13/01/2016;23:00;4481;5849;2.04;6.94;4.49;61
13/01/2016;23:30;4255;5540;2.04;6.94;4.49;57
14/01/2016;00:00;4274;5551;2.86;7.54;5.2;57
14/01/2016;00:30;4155;3884;2.86;7.54;5.2;53
14/01/2016;01:00;4019;3409;2.86;7.54;5.2;50
14/01/2016;01:30;3969;3453;2.86;7.54;5.2;48
14/01/2016;02:00;3971;3449;2.86;7.54;5.2;48
14/01/2016;02:30;3824;3203;2.86;7.54;5.2;47
14/01/2016;03:00;3761;3209;2.86;7.54;5.2;46
14/01/2016;03:30;3641;3088;2.86;7.54;5.2;45
14/01/2016;04:00;3595;3072;2.86;7.54;5.2;46
14/01/2016;04:30;3599;2928;2.86;7.54;5.2;44
14/01/2016;05:00;3611;2928;2.86;7.54;5.2;46
14/01/2016;05:30;3761;3182;2.86;7.54;5.2;47
14/01/2016;06:00;3860;3237;2.86;7.54;5.2;52
14/01/2016;06:30;4090;4570;2.86;7.54;5.2;59
14/01/2016;07:00;4285;5221;2.86;7.54;5.2;62
14/01/2016;07:30;4499;6264;2.86;7.54;5.2;65
14/01/2016;08:00;4558;6926;2.86;7.54;5.2;66
14/01/2016;08:30;4651;7120;2.86;7.54;5.2;66
14/01/2016;09:00;4583;7343;2.86;7.54;5.2;66
14/01/2016;09:30;4498;7316;2.86;7.54;5.2;66
14/01/2016;10:00;4476;7243;2.86;7.54;5.2;66
14/01/2016;10:30;4468;7211;2.86;7.54;5.2;65
14/01/2016;11:00;4445;6781;2.86;7.54;5.2;64
14/01/2016;11:30;4438;6835;2.86;7.54;5.2;65
14/01/2016;12:00;4442;6789;2.86;7.54;5.2;64
14/01/2016;12:30;4417;6726;2.86;7.54;5.2;64
14/01/2016;13:00;4369;6806;2.86;7.54;5.2;64
14/01/2016;13:30;4282;6744;2.86;7.54;5.2;64
14/01/2016;14:00;4229;6877;2.86;7.54;5.2;65
14/01/2016;14:30;4145;6775;2.86;7.54;5.2;65
14/01/2016;15:00;4088;6622;2.86;7.54;5.2;65
14/01/2016;15:30;4065;6800;2.86;7.54;5.2;66
14/01/2016;16:00;4065;6868;2.86;7.54;5.2;67
14/01/2016;16:30;4119;6780;2.86;7.54;5.2;66
14/01/2016;17:00;4153;6720;2.86;7.54;5.2;66
14/01/2016;17:30;4274;6868;2.86;7.54;5.2;66
14/01/2016;18:00;4485;7126;2.86;7.54;5.2;65
14/01/2016;18:30;4656;7207;2.86;7.54;5.2;65
14/01/2016;19:00;4715;7294;2.86;7.54;5.2;64
14/01/2016;19:30;4700;7318;2.86;7.54;5.2;65
14/01/2016;20:00;4537;7209;2.86;7.54;5.2;65
14/01/2016;20:30;4442;7268;2.86;7.54;5.2;67
14/01/2016;21:00;4300;7256;2.86;7.54;5.2;68
14/01/2016;21:30;4370;6955;2.86;7.54;5.2;68
14/01/2016;22:00;4317;6753;2.86;7.54;5.2;68
14/01/2016;22:30;4401;6464;2.86;7.54;5.2;68
14/01/2016;23:00;4499;5988;2.86;7.54;5.2;64
14/01/2016;23:30;4338;5123;2.86;7.54;5.2;62
15/01/2016;00:00;4319;4591;0.96;5.94;3.45;60
15/01/2016;00:30;4232;4002;0.96;5.94;3.45;57
15/01/2016;01:00;4080;3872;0.96;5.94;3.45;55
15/01/2016;01:30;4077;2970;0.96;5.94;3.45;49
15/01/2016;02:00;4071;2865;0.96;5.94;3.45;46
15/01/2016;02:30;3942;2787;0.96;5.94;3.45;44
15/01/2016;03:00;3856;2783;0.96;5.94;3.45;44
15/01/2016;03:30;3843;2732;0.96;5.94;3.45;44
15/01/2016;04:00;3804;2755;0.96;5.94;3.45;44
15/01/2016;04:30;3765;2746;0.96;5.94;3.45;45
15/01/2016;05:00;3822;2914;0.96;5.94;3.45;48
15/01/2016;05:30;3935;3181;0.96;5.94;3.45;49
15/01/2016;06:00;4093;3591;0.96;5.94;3.45;50
15/01/2016;06:30;4325;4758;0.96;5.94;3.45;55
15/01/2016;07:00;4507;5770;0.96;5.94;3.45;63
15/01/2016;07:30;4720;6854;0.96;5.94;3.45;67
15/01/2016;08:00;4760;7357;0.96;5.94;3.45;70
15/01/2016;08:30;4863;7476;0.96;5.94;3.45;70
15/01/2016;09:00;4781;7515;0.96;5.94;3.45;70
15/01/2016;09:30;4777;7489;0.96;5.94;3.45;70
15/01/2016;10:00;4762;7410;0.96;5.94;3.45;69
15/01/2016;10:30;4693;7384;0.96;5.94;3.45;69
15/01/2016;11:00;4689;7297;0.96;5.94;3.45;69
15/01/2016;11:30;4679;7437;0.96;5.94;3.45;71
15/01/2016;12:00;4616;7346;0.96;5.94;3.45;71
15/01/2016;12:30;4617;7242;0.96;5.94;3.45;72
15/01/2016;13:00;4575;7341;0.96;5.94;3.45;73
15/01/2016;13:30;4429;7222;0.96;5.94;3.45;73
15/01/2016;14:00;4385;7139;0.96;5.94;3.45;73
15/01/2016;14:30;4358;7103;0.96;5.94;3.45;73
15/01/2016;15:00;4240;7186;0.96;5.94;3.45;76
15/01/2016;15:30;4167;7356;0.96;5.94;3.45;77
15/01/2016;16:00;4135;7307;0.96;5.94;3.45;77
15/01/2016;16:30;4189;7243;0.96;5.94;3.45;76
15/01/2016;17:00;4220;7354;0.96;5.94;3.45;77
15/01/2016;17:30;4353;7508;0.96;5.94;3.45;76
15/01/2016;18:00;4595;7580;0.96;5.94;3.45;74
15/01/2016;18:30;4741;7553;0.96;5.94;3.45;72
15/01/2016;19:00;4762;7557;0.96;5.94;3.45;71
15/01/2016;19:30;4761;7456;0.96;5.94;3.45;70
15/01/2016;20:00;4641;7448;0.96;5.94;3.45;71
15/01/2016;20:30;4528;7382;0.96;5.94;3.45;73
15/01/2016;21:00;4402;7345;0.96;5.94;3.45;74
15/01/2016;21:30;4502;7256;0.96;5.94;3.45;75
15/01/2016;22:00;4410;6970;0.96;5.94;3.45;75
15/01/2016;22:30;4525;6670;0.96;5.94;3.45;74
15/01/2016;23:00;4650;6824;0.96;5.94;3.45;74
15/01/2016;23:30;4457;6742;0.96;5.94;3.45;71
16/01/2016;00:00;4454;6764;0.04;6.52;3.28;71
16/01/2016;00:30;4325;5222;0.04;6.52;3.28;63
16/01/2016;01:00;4185;4418;0.04;6.52;3.28;52
16/01/2016;01:30;4153;3906;0.04;6.52;3.28;49
16/01/2016;02:00;4129;3756;0.04;6.52;3.28;49
16/01/2016;02:30;3977;3604;0.04;6.52;3.28;47
16/01/2016;03:00;3873;3524;0.04;6.52;3.28;44
16/01/2016;03:30;3811;3348;0.04;6.52;3.28;42
16/01/2016;04:00;3738;3345;0.04;6.52;3.28;43
16/01/2016;04:30;3739;3359;0.04;6.52;3.28;43
16/01/2016;05:00;3721;3361;0.04;6.52;3.28;43
16/01/2016;05:30;3779;3392;0.04;6.52;3.28;44
16/01/2016;06:00;3805;3517;0.04;6.52;3.28;44
16/01/2016;06:30;3923;3899;0.04;6.52;3.28;50
16/01/2016;07:00;4008;4332;0.04;6.52;3.28;56
16/01/2016;07:30;4058;4520;0.04;6.52;3.28;59
16/01/2016;08:00;4136;4900;0.04;6.52;3.28;61
16/01/2016;08:30;4271;5241;0.04;6.52;3.28;61
16/01/2016;09:00;4277;5685;0.04;6.52;3.28;63
16/01/2016;09:30;4327;5741;0.04;6.52;3.28;62
16/01/2016;10:00;4352;5713;0.04;6.52;3.28;62
16/01/2016;10:30;4357;5782;0.04;6.52;3.28;64
16/01/2016;11:00;4270;5778;0.04;6.52;3.28;65
16/01/2016;11:30;4223;5793;0.04;6.52;3.28;66
16/01/2016;12:00;4229;5757;0.04;6.52;3.28;66
16/01/2016;12:30;4216;5698;0.04;6.52;3.28;66
16/01/2016;13:00;4216;5720;0.04;6.52;3.28;66
16/01/2016;13:30;4034;5541;0.04;6.52;3.28;66
16/01/2016;14:00;3975;5573;0.04;6.52;3.28;68
16/01/2016;14:30;3940;5637;0.04;6.52;3.28;69
16/01/2016;15:00;3860;5543;0.04;6.52;3.28;69
16/01/2016;15:30;3831;5582;0.04;6.52;3.28;70
16/01/2016;16:00;3798;5565;0.04;6.52;3.28;69
16/01/2016;16:30;3820;5604;0.04;6.52;3.28;70
16/01/2016;17:00;3863;5593;0.04;6.52;3.28;70
16/01/2016;17:30;4004;5638;0.04;6.52;3.28;69
16/01/2016;18:00;4184;5737;0.04;6.52;3.28;67
16/01/2016;18:30;4342;5834;0.04;6.52;3.28;65
16/01/2016;19:00;4432;5836;0.04;6.52;3.28;64
16/01/2016;19:30;4399;5834;0.04;6.52;3.28;63
16/01/2016;20:00;4311;5758;0.04;6.52;3.28;63
16/01/2016;20:30;4266;5856;0.04;6.52;3.28;65
16/01/2016;21:00;4208;5808;0.04;6.52;3.28;66
16/01/2016;21:30;4300;5564;0.04;6.52;3.28;67
16/01/2016;22:00;4243;5434;0.04;6.52;3.28;66
16/01/2016;22:30;4391;5733;0.04;6.52;3.28;67
16/01/2016;23:00;4536;5838;0.04;6.52;3.28;66
16/01/2016;23:30;4384;5841;0.04;6.52;3.28;68
17/01/2016;00:00;4392;5794;-0.62;5.4;2.39;67
17/01/2016;00:30;4302;5563;-0.62;5.4;2.39;65
17/01/2016;01:00;4173;5314;-0.62;5.4;2.39;61
17/01/2016;01:30;4165;4936;-0.62;5.4;2.39;61
17/01/2016;02:00;4143;4797;-0.62;5.4;2.39;61
17/01/2016;02:30;4024;4287;-0.62;5.4;2.39;60
17/01/2016;03:00;3893;4194;-0.62;5.4;2.39;60
17/01/2016;03:30;3808;3332;-0.62;5.4;2.39;57
17/01/2016;04:00;3689;3106;-0.62;5.4;2.39;54
17/01/2016;04:30;3652;3114;-0.62;5.4;2.39;53
17/01/2016;05:00;3672;3127;-0.62;5.4;2.39;53
17/01/2016;05:30;3695;3199;-0.62;5.4;2.39;53
17/01/2016;06:00;3725;3280;-0.62;5.4;2.39;53
17/01/2016;06:30;3741;3519;-0.62;5.4;2.39;54
17/01/2016;07:00;3757;3526;-0.62;5.4;2.39;54
17/01/2016;07:30;3827;3574;-0.62;5.4;2.39;57
17/01/2016;08:00;3872;3837;-0.62;5.4;2.39;62
17/01/2016;08:30;3959;4255;-0.62;5.4;2.39;64
17/01/2016;09:00;3984;4625;-0.62;5.4;2.39;66
17/01/2016;09:30;4006;5118;-0.62;5.4;2.39;67
17/01/2016;10:00;4083;5374;-0.62;5.4;2.39;67
17/01/2016;10:30;4158;5955;-0.62;5.4;2.39;68
17/01/2016;11:00;4175;6080;-0.62;5.4;2.39;64
17/01/2016;11:30;4193;6424;-0.62;5.4;2.39;64
17/01/2016;12:00;4232;6398;-0.62;5.4;2.39;63
17/01/2016;12:30;4310;6450;-0.62;5.4;2.39;64
17/01/2016;13:00;4297;6500;-0.62;5.4;2.39;64
17/01/2016;13:30;4159;6332;-0.62;5.4;2.39;64
17/01/2016;14:00;3978;6117;-0.62;5.4;2.39;64
17/01/2016;14:30;3870;6004;-0.62;5.4;2.39;65
17/01/2016;15:00;3778;5718;-0.62;5.4;2.39;64
17/01/2016;15:30;3731;5714;-0.62;5.4;2.39;65
17/01/2016;16:00;3741;5992;-0.62;5.4;2.39;67
17/01/2016;16:30;3761;6414;-0.62;5.4;2.39;70
17/01/2016;17:00;3811;6472;-0.62;5.4;2.39;73
17/01/2016;17:30;3937;6480;-0.62;5.4;2.39;72
17/01/2016;18:00;4119;6547;-0.62;5.4;2.39;70
17/01/2016;18:30;4268;6662;-0.62;5.4;2.39;70
17/01/2016;19:00;4372;6679;-0.62;5.4;2.39;69
17/01/2016;19:30;4392;6658;-0.62;5.4;2.39;68
17/01/2016;20:00;4329;6663;-0.62;5.4;2.39;69
17/01/2016;20:30;4239;6643;-0.62;5.4;2.39;69
17/01/2016;21:00;4173;6593;-0.62;5.4;2.39;70
17/01/2016;21:30;4307;6393;-0.62;5.4;2.39;69
17/01/2016;22:00;4270;6324;-0.62;5.4;2.39;69
17/01/2016;22:30;4393;6240;-0.62;5.4;2.39;68
17/01/2016;23:00;4503;6380;-0.62;5.4;2.39;68
17/01/2016;23:30;4328;6237;-0.62;5.4;2.39;68
18/01/2016;00:00;4324;6087;-0.28;1.86;0.79;68
18/01/2016;00:30;4235;5930;-0.28;1.86;0.79;68
18/01/2016;01:00;4077;5682;-0.28;1.86;0.79;67
18/01/2016;01:30;4104;5620;-0.28;1.86;0.79;65
18/01/2016;02:00;4105;5518;-0.28;1.86;0.79;63
18/01/2016;02:30;4031;5742;-0.28;1.86;0.79;63
18/01/2016;03:00;3927;5612;-0.28;1.86;0.79;63
18/01/2016;03:30;3882;4792;-0.28;1.86;0.79;59
18/01/2016;04:00;3836;4501;-0.28;1.86;0.79;59
18/01/2016;04:30;3815;4551;-0.28;1.86;0.79;62
18/01/2016;05:00;3858;5021;-0.28;1.86;0.79;66
18/01/2016;05:30;4057;5713;-0.28;1.86;0.79;69
18/01/2016;06:00;4188;5982;-0.28;1.86;0.79;72
18/01/2016;06:30;4364;6296;-0.28;1.86;0.79;73
18/01/2016;07:00;4570;6600;-0.28;1.86;0.79;73
18/01/2016;07:30;4723;7361;-0.28;1.86;0.79;77
18/01/2016;08:00;4816;7166;-0.28;1.86;0.79;75
18/01/2016;08:30;4904;7192;-0.28;1.86;0.79;75
18/01/2016;09:00;4880;7239;-0.28;1.86;0.79;74
18/01/2016;09:30;4891;7420;-0.28;1.86;0.79;74
18/01/2016;10:00;4898;7417;-0.28;1.86;0.79;76
18/01/2016;10:30;4905;7447;-0.28;1.86;0.79;77
18/01/2016;11:00;4911;7435;-0.28;1.86;0.79;77
18/01/2016;11:30;4958;7225;-0.28;1.86;0.79;77
18/01/2016;12:00;4991;7225;-0.28;1.86;0.79;76
18/01/2016;12:30;4998;7343;-0.28;1.86;0.79;76
18/01/2016;13:00;4926;7323;-0.28;1.86;0.79;77
18/01/2016;13:30;4822;7346;-0.28;1.86;0.79;78
18/01/2016;14:00;4778;7367;-0.28;1.86;0.79;78
18/01/2016;14:30;4694;7388;-0.28;1.86;0.79;79
18/01/2016;15:00;4585;7381;-0.28;1.86;0.79;79
18/01/2016;15:30;4555;7516;-0.28;1.86;0.79;80
18/01/2016;16:00;4545;7534;-0.28;1.86;0.79;81
18/01/2016;16:30;4582;7537;-0.28;1.86;0.79;81
18/01/2016;17:00;4616;7586;-0.28;1.86;0.79;81
18/01/2016;17:30;4735;8145;-0.28;1.86;0.79;82
18/01/2016;18:00;4954;8117;-0.28;1.86;0.79;84
18/01/2016;18:30;5062;7980;-0.28;1.86;0.79;81
18/01/2016;19:00;5170;8092;-0.28;1.86;0.79;81
18/01/2016;19:30;5096;8065;-0.28;1.86;0.79;81
18/01/2016;20:00;4927;7868;-0.28;1.86;0.79;78
18/01/2016;20:30;4833;7481;-0.28;1.86;0.79;76
18/01/2016;21:00;4718;7449;-0.28;1.86;0.79;76
18/01/2016;21:30;4749;7479;-0.28;1.86;0.79;78
18/01/2016;22:00;4681;7533;-0.28;1.86;0.79;79
18/01/2016;22:30;4797;7589;-0.28;1.86;0.79;79
18/01/2016;23:00;4893;7571;-0.28;1.86;0.79;80
18/01/2016;23:30;4710;7557;-0.28;1.86;0.79;80
19/01/2016;00:00;4736;7516;-3.96;0.96;-1.5;81
19/01/2016;00:30;4607;7245;-3.96;0.96;-1.5;82
19/01/2016;01:00;4492;6990;-3.96;0.96;-1.5;80
19/01/2016;01:30;4556;6850;-3.96;0.96;-1.5;80
19/01/2016;02:00;4564;6807;-3.96;0.96;-1.5;79
19/01/2016;02:30;4429;6754;-3.96;0.96;-1.5;80
19/01/2016;03:00;4349;6681;-3.96;0.96;-1.5;80
19/01/2016;03:30;4276;6305;-3.96;0.96;-1.5;79
19/01/2016;04:00;4253;6291;-3.96;0.96;-1.5;79
19/01/2016;04:30;4246;6238;-3.96;0.96;-1.5;79
19/01/2016;05:00;4276;6406;-3.96;0.96;-1.5;80
19/01/2016;05:30;4422;6830;-3.96;0.96;-1.5;81
19/01/2016;06:00;4509;6930;-3.96;0.96;-1.5;82
19/01/2016;06:30;4775;7430;-3.96;0.96;-1.5;84
19/01/2016;07:00;4965;7510;-3.96;0.96;-1.5;85
19/01/2016;07:30;5102;7740;-3.96;0.96;-1.5;84
19/01/2016;08:00;5219;7788;-3.96;0.96;-1.5;83
19/01/2016;08:30;5253;7781;-3.96;0.96;-1.5;83
19/01/2016;09:00;5226;7776;-3.96;0.96;-1.5;83
19/01/2016;09:30;5192;7827;-3.96;0.96;-1.5;82
19/01/2016;10:00;5201;7755;-3.96;0.96;-1.5;82
19/01/2016;10:30;5189;7964;-3.96;0.96;-1.5;84
19/01/2016;11:00;5174;7953;-3.96;0.96;-1.5;85
19/01/2016;11:30;5184;7936;-3.96;0.96;-1.5;86
19/01/2016;12:00;5180;7969;-3.96;0.96;-1.5;86
19/01/2016;12:30;5137;7969;-3.96;0.96;-1.5;87
19/01/2016;13:00;5068;7976;-3.96;0.96;-1.5;87
19/01/2016;13:30;4952;8127;-3.96;0.96;-1.5;89
19/01/2016;14:00;4853;8128;-3.96;0.96;-1.5;88
19/01/2016;14:30;4740;7976;-3.96;0.96;-1.5;86
19/01/2016;15:00;4655;7929;-3.96;0.96;-1.5;86
