Périmètre;Nature;Date;Heures;Consommation
Hauts-de-France;Données définitives;05/01/2019;23:30;6754
Hauts-de-France;Données définitives;06/01/2019;00:00;6964
Hauts-de-France;Données définitives;06/01/2019;00:30;6881
Hauts-de-France;Données définitives;06/01/2019;01:00;6653
Hauts-de-France;Données définitives;06/01/2019;01:30;6689
Hauts-de-France;Données définitives;06/01/2019;02:00;6486
Hauts-de-France;Données définitives;06/01/2019;02:30;6330
Hauts-de-France;Données définitives;06/01/2019;03:00;6127
Hauts-de-France;Données définitives;06/01/2019;03:30;5934
Hauts-de-France;Données définitives;06/01/2019;04:00;5845
Hauts-de-France;Données définitives;06/01/2019;04:30;5762
Hauts-de-France;Données définitives;06/01/2019;05:00;5703
Hauts-de-France;Données définitives;06/01/2019;05:30;5747
Hauts-de-France;Données définitives;06/01/2019;06:00;5732
Hauts-de-France;Données définitives;06/01/2019;06:30;5835
Hauts-de-France;Données définitives;06/01/2019;07:00;5887
Hauts-de-France;Données définitives;06/01/2019;07:30;5996
Hauts-de-France;Données définitives;06/01/2019;08:00;6088
Hauts-de-France;Données définitives;06/01/2019;08:30;6182
Hauts-de-France;Données définitives;06/01/2019;09:00;6182
Hauts-de-France;Données définitives;06/01/2019;09:30;6335
Hauts-de-France;Données définitives;06/01/2019;10:00;6521
Hauts-de-France;Données définitives;06/01/2019;10:30;6585
Hauts-de-France;Données définitives;06/01/2019;11:00;6726
Hauts-de-France;Données définitives;06/01/2019;11:30;6857
Hauts-de-France;Données définitives;06/01/2019;12:00;7003
Hauts-de-France;Données définitives;06/01/2019;12:30;7093
Hauts-de-France;Données définitives;06/01/2019;13:00;7274
Hauts-de-France;Données définitives;06/01/2019;13:30;7076
Hauts-de-France;Données définitives;06/01/2019;14:00;6821
Hauts-de-France;Données définitives;06/01/2019;14:30;6675
Hauts-de-France;Données définitives;06/01/2019;15:00;6513
Hauts-de-France;Données définitives;06/01/2019;15:30;6443
Hauts-de-France;Données définitives;06/01/2019;16:00;6406
Hauts-de-France;Données définitives;06/01/2019;16:30;6351
Hauts-de-France;Données définitives;06/01/2019;17:00;6362
Hauts-de-France;Données définitives;06/01/2019;17:30;6643
Hauts-de-France;Données définitives;06/01/2019;18:00;6830
Hauts-de-France;Données définitives;06/01/2019;18:30;6990
Hauts-de-France;Données définitives;06/01/2019;19:00;7114
Hauts-de-France;Données définitives;06/01/2019;19:30;7115
Hauts-de-France;Données définitives;06/01/2019;20:00;7120
Hauts-de-France;Données définitives;06/01/2019;20:30;6960
Hauts-de-France;Données définitives;06/01/2019;21:00;6754
Hauts-de-France;Données définitives;06/01/2019;21:30;6636
Hauts-de-France;Données définitives;06/01/2019;22:00;6596
Hauts-de-France;Données définitives;06/01/2019;22:30;6468
Hauts-de-France;Données définitives;06/01/2019;23:00;6481
Hauts-de-France;Données définitives;06/01/2019;23:30;6502
Hauts-de-France;Données définitives;07/01/2019;00:00;6676
Hauts-de-France;Données définitives;07/01/2019;00:30;6556
Hauts-de-France;Données définitives;07/01/2019;01:00;6375
Hauts-de-France;Données définitives;07/01/2019;01:30;6435
Hauts-de-France;Données définitives;07/01/2019;02:00;6274
Hauts-de-France;Données définitives;07/01/2019;02:30;6158
Hauts-de-France;Données définitives;07/01/2019;03:00;5959
Hauts-de-France;Données définitives;07/01/2019;03:30;5881
Hauts-de-France;Données définitives;07/01/2019;04:00;5785
Hauts-de-France;Données définitives;07/01/2019;04:30;5828
Hauts-de-France;Données définitives;07/01/2019;05:00;5903
Hauts-de-France;Données définitives;07/01/2019;05:30;6172
Hauts-de-France;Données définitives;07/01/2019;06:00;6327
Hauts-de-France;Données définitives;07/01/2019;06:30;6753
Hauts-de-France;Données définitives;07/01/2019;07:00;7114
Hauts-de-France;Données définitives;07/01/2019;07:30;7418
Hauts-de-France;Données définitives;07/01/2019;08:00;7549
Hauts-de-France;Données définitives;07/01/2019;08:30;7658
Hauts-de-France;Données définitives;07/01/2019;09:00;7530
Hauts-de-France;Données définitives;07/01/2019;09:30;7459
Hauts-de-France;Données définitives;07/01/2019;10:00;7450
Hauts-de-France;Données définitives;07/01/2019;10:30;7447
Hauts-de-France;Données définitives;07/01/2019;11:00;7431
Hauts-de-France;Données définitives;07/01/2019;11:30;7469
Hauts-de-France;Données définitives;07/01/2019;12:00;7620
Hauts-de-France;Données définitives;07/01/2019;12:30;7559
Hauts-de-France;Données définitives;07/01/2019;13:00;7671
Hauts-de-France;Données définitives;07/01/2019;13:30;7570
Hauts-de-France;Données définitives;07/01/2019;14:00;7452
Hauts-de-France;Données définitives;07/01/2019;14:30;7421
Hauts-de-France;Données définitives;07/01/2019;15:00;7274
Hauts-de-France;Données définitives;07/01/2019;15:30;7196
Hauts-de-France;Données définitives;07/01/2019;16:00;7227
Hauts-de-France;Données définitives;07/01/2019;16:30;7183
Hauts-de-France;Données définitives;07/01/2019;17:00;7193
Hauts-de-France;Données définitives;07/01/2019;17:30;7429
