Date;Heures;Consommation;Gaz;Taux de Co2;Tmin;Tmoy;Tmax
01/02/2018;20:00;6631;7893;54;3.79;8.52;6.15
01/02/2018;20:30;6463;7863;55;3.79;8.52;6.15
01/02/2018;21:00;6188;7732;55;3.79;8.52;6.15
01/02/2018;21:30;5953;6880;49;3.79;8.52;6.15
01/02/2018;22:00;5803;6017;42;3.79;8.52;6.15
01/02/2018;22:30;5794;5601;40;3.79;8.52;6.15
01/02/2018;23:00;6256;5852;41;3.79;8.52;6.15
01/02/2018;23:30;6058;5369;40;3.79;8.52;6.15
02/02/2018;00:00;6169;5363;42;1.45;7.32;4.38
02/02/2018;00:30;5993;3987;39;1.45;7.32;4.38
02/02/2018;01:00;5665;3634;38;1.45;7.32;4.38
02/02/2018;01:30;5583;3461;33;1.45;7.32;4.38
02/02/2018;02:00;5535;3453;33;1.45;7.32;4.38
02/02/2018;02:30;5489;3460;33;1.45;7.32;4.38
02/02/2018;03:00;5393;3438;32;1.45;7.32;4.38
02/02/2018;03:30;5307;3260;32;1.45;7.32;4.38
02/02/2018;04:00;5229;3256;32;1.45;7.32;4.38
02/02/2018;04:30;5169;3258;32;1.45;7.32;4.38
02/02/2018;05:00;5147;3283;31;1.45;7.32;4.38
02/02/2018;05:30;5289;3510;33;1.45;7.32;4.38
02/02/2018;06:00;5452;3622;33;1.45;7.32;4.38
02/02/2018;06:30;5946;4316;35;1.45;7.32;4.38
02/02/2018;07:00;6204;5357;41;1.45;7.32;4.38
02/02/2018;07:30;6592;6496;48;1.45;7.32;4.38
02/02/2018;08:00;6660;7042;49;1.45;7.32;4.38
02/02/2018;08:30;6658;7274;52;1.45;7.32;4.38
02/02/2018;09:00;6725;7331;53;1.45;7.32;4.38
02/02/2018;09:30;6748;7360;53;1.45;7.32;4.38
02/02/2018;10:00;6693;7344;52;1.45;7.32;4.38
02/02/2018;10:30;6640;7614;55;1.45;7.32;4.38
02/02/2018;11:00;6549;7583;56;1.45;7.32;4.38
02/02/2018;11:30;6583;7603;54;1.45;7.32;4.38
02/02/2018;12:00;6537;7547;53;1.45;7.32;4.38
02/02/2018;12:30;6500;7748;53;1.45;7.32;4.38
02/02/2018;13:00;6533;7778;53;1.45;7.32;4.38
02/02/2018;13:30;6358;7823;54;1.45;7.32;4.38
02/02/2018;14:00;6293;7787;54;1.45;7.32;4.38
02/02/2018;14:30;6170;7859;54;1.45;7.32;4.38
02/02/2018;15:00;6017;7792;53;1.45;7.32;4.38
02/02/2018;15:30;5976;7876;55;1.45;7.32;4.38
02/02/2018;16:00;5865;7849;54;1.45;7.32;4.38
02/02/2018;16:30;5791;7807;54;1.45;7.32;4.38
02/02/2018;17:00;5772;7819;55;1.45;7.32;4.38
02/02/2018;17:30;5903;7709;55;1.45;7.32;4.38
02/02/2018;18:00;6171;7805;58;1.45;7.32;4.38
02/02/2018;18:30;6620;7874;58;1.45;7.32;4.38
02/02/2018;19:00;6897;7563;57;1.45;7.32;4.38
02/02/2018;19:30;6868;7467;56;1.45;7.32;4.38
02/02/2018;20:00;6758;7497;56;1.45;7.32;4.38
02/02/2018;20:30;6535;7165;56;1.45;7.32;4.38
02/02/2018;21:00;6359;7126;56;1.45;7.32;4.38
02/02/2018;21:30;6234;6302;54;1.45;7.32;4.38
02/02/2018;22:00;6003;6247;55;1.45;7.32;4.38
02/02/2018;22:30;6021;6197;55;1.45;7.32;4.38
02/02/2018;23:00;6566;6165;54;1.45;7.32;4.38
02/02/2018;23:30;6310;6081;55;1.45;7.32;4.38
03/02/2018;00:00;6443;6057;55;2.16;7.97;5.07
03/02/2018;00:30;6156;4931;50;2.16;7.97;5.07
03/02/2018;01:00;5897;4587;48;2.16;7.97;5.07
03/02/2018;01:30;5751;4670;50;2.16;7.97;5.07
03/02/2018;02:00;5707;4636;48;2.16;7.97;5.07
03/02/2018;02:30;5588;4589;48;2.16;7.97;5.07
03/02/2018;03:00;5471;4194;44;2.16;7.97;5.07
03/02/2018;03:30;5366;4248;45;2.16;7.97;5.07
03/02/2018;04:00;5273;4240;45;2.16;7.97;5.07
03/02/2018;04:30;5191;4223;44;2.16;7.97;5.07
03/02/2018;05:00;5151;4212;44;2.16;7.97;5.07
03/02/2018;05:30;5222;4202;44;2.16;7.97;5.07
03/02/2018;06:00;5323;4234;45;2.16;7.97;5.07
03/02/2018;06:30;5543;4575;47;2.16;7.97;5.07
03/02/2018;07:00;5622;4957;48;2.16;7.97;5.07
03/02/2018;07:30;5687;5114;46;2.16;7.97;5.07
03/02/2018;08:00;5691;5270;47;2.16;7.97;5.07
03/02/2018;08:30;5812;5835;48;2.16;7.97;5.07
03/02/2018;09:00;5985;6236;49;2.16;7.97;5.07
03/02/2018;09:30;6122;6624;49;2.16;7.97;5.07
03/02/2018;10:00;6163;6749;49;2.16;7.97;5.07
03/02/2018;10:30;6178;6765;49;2.16;7.97;5.07
03/02/2018;11:00;6151;6753;51;2.16;7.97;5.07
03/02/2018;11:30;6203;6849;50;2.16;7.97;5.07
03/02/2018;12:00;6233;7129;51;2.16;7.97;5.07
03/02/2018;12:30;6342;7117;51;2.16;7.97;5.07
03/02/2018;13:00;6494;7120;52;2.16;7.97;5.07
03/02/2018;13:30;6294;7029;53;2.16;7.97;5.07
03/02/2018;14:00;6186;6958;52;2.16;7.97;5.07
03/02/2018;14:30;5971;6842;54;2.16;7.97;5.07
03/02/2018;15:00;5891;6796;53;2.16;7.97;5.07
03/02/2018;15:30;5845;6859;53;2.16;7.97;5.07
03/02/2018;16:00;5655;6849;53;2.16;7.97;5.07
03/02/2018;16:30;5544;6880;53;2.16;7.97;5.07
03/02/2018;17:00;5579;6895;53;2.16;7.97;5.07
03/02/2018;17:30;5669;7092;53;2.16;7.97;5.07
03/02/2018;18:00;5868;7191;54;2.16;7.97;5.07
03/02/2018;18:30;6294;7057;52;2.16;7.97;5.07
03/02/2018;19:00;6478;7034;50;2.16;7.97;5.07
03/02/2018;19:30;6533;7196;51;2.16;7.97;5.07
03/02/2018;20:00;6402;7205;51;2.16;7.97;5.07
03/02/2018;20:30;6198;7227;52;2.16;7.97;5.07
03/02/2018;21:00;6053;7199;53;2.16;7.97;5.07
03/02/2018;21:30;5922;6923;53;2.16;7.97;5.07
03/02/2018;22:00;5742;6875;53;2.16;7.97;5.07
03/02/2018;22:30;5793;7001;52;2.16;7.97;5.07
03/02/2018;23:00;6340;7002;53;2.16;7.97;5.07
03/02/2018;23:30;6113;6424;51;2.16;7.97;5.07
04/02/2018;00:00;6274;6466;52;1.92;8.98;5.45
04/02/2018;00:30;6007;4819;44;1.92;8.98;5.45
04/02/2018;01:00;5721;4149;42;1.92;8.98;5.45
04/02/2018;01:30;5611;3570;39;1.92;8.98;5.45
04/02/2018;02:00;5544;3541;38;1.92;8.98;5.45
04/02/2018;02:30;5502;3009;34;1.92;8.98;5.45
04/02/2018;03:00;5388;2989;31;1.92;8.98;5.45
04/02/2018;03:30;5280;2990;33;1.92;8.98;5.45
04/02/2018;04:00;5169;2962;33;1.92;8.98;5.45
04/02/2018;04:30;5051;2959;33;1.92;8.98;5.45
04/02/2018;05:00;5000;2964;32;1.92;8.98;5.45
04/02/2018;05:30;5038;2940;32;1.92;8.98;5.45
04/02/2018;06:00;5062;2932;32;1.92;8.98;5.45
04/02/2018;06:30;5170;2952;31;1.92;8.98;5.45
04/02/2018;07:00;5226;2972;31;1.92;8.98;5.45
04/02/2018;07:30;5354;2981;30;1.92;8.98;5.45
04/02/2018;08:00;5356;2985;30;1.92;8.98;5.45
04/02/2018;08:30;5418;3000;32;1.92;8.98;5.45
04/02/2018;09:00;5590;3000;33;1.92;8.98;5.45
04/02/2018;09:30;5697;2988;32;1.92;8.98;5.45
04/02/2018;10:00;5737;2939;31;1.92;8.98;5.45
04/02/2018;10:30;5745;2952;30;1.92;8.98;5.45
04/02/2018;11:00;5767;2977;30;1.92;8.98;5.45
04/02/2018;11:30;5785;2984;29;1.92;8.98;5.45
04/02/2018;12:00;5855;2982;29;1.92;8.98;5.45
04/02/2018;12:30;5936;2979;30;1.92;8.98;5.45
04/02/2018;13:00;5999;2981;29;1.92;8.98;5.45
04/02/2018;13:30;5782;2987;30;1.92;8.98;5.45
04/02/2018;14:00;5665;2979;31;1.92;8.98;5.45
04/02/2018;14:30;5462;2973;29;1.92;8.98;5.45
04/02/2018;15:00;5275;2968;28;1.92;8.98;5.45
04/02/2018;15:30;5240;2938;29;1.92;8.98;5.45
04/02/2018;16:00;5123;3004;30;1.92;8.98;5.45
04/02/2018;16:30;5106;3444;33;1.92;8.98;5.45
04/02/2018;17:00;5159;3702;33;1.92;8.98;5.45
04/02/2018;17:30;5253;3726;32;1.92;8.98;5.45
04/02/2018;18:00;5453;3988;35;1.92;8.98;5.45
04/02/2018;18:30;5995;4367;37;1.92;8.98;5.45
04/02/2018;19:00;6297;4770;39;1.92;8.98;5.45
04/02/2018;19:30;6347;5080;41;1.92;8.98;5.45
04/02/2018;20:00;6281;5261;41;1.92;8.98;5.45
04/02/2018;20:30;6121;5263;43;1.92;8.98;5.45
04/02/2018;21:00;5967;5238;44;1.92;8.98;5.45
04/02/2018;21:30;5770;5208;47;1.92;8.98;5.45
04/02/2018;22:00;5580;5110;46;1.92;8.98;5.45
04/02/2018;22:30;5602;5023;45;1.92;8.98;5.45
04/02/2018;23:00;6120;5096;45;1.92;8.98;5.45
04/02/2018;23:30;5870;5211;46;1.92;8.98;5.45
05/02/2018;00:00;6058;5220;46;3.04;6.01;4.52
05/02/2018;00:30;5863;4539;42;3.04;6.01;4.52
05/02/2018;01:00;5583;4511;42;3.04;6.01;4.52
05/02/2018;01:30;5506;4526;43;3.04;6.01;4.52
05/02/2018;02:00;5470;4489;44;3.04;6.01;4.52
05/02/2018;02:30;5418;4456;45;3.04;6.01;4.52
05/02/2018;03:00;5305;4321;43;3.04;6.01;4.52
05/02/2018;03:30;5219;4340;47;3.04;6.01;4.52
05/02/2018;04:00;5160;4341;46;3.04;6.01;4.52
05/02/2018;04:30;5115;4260;44;3.04;6.01;4.52
05/02/2018;05:00;5115;4356;45;3.04;6.01;4.52
05/02/2018;05:30;5233;4594;44;3.04;6.01;4.52
05/02/2018;06:00;5405;5174;50;3.04;6.01;4.52
05/02/2018;06:30;5804;6237;57;3.04;6.01;4.52
05/02/2018;07:00;6079;7593;64;3.04;6.01;4.52
05/02/2018;07:30;6457;8348;68;3.04;6.01;4.52
05/02/2018;08:00;6482;8507;69;3.04;6.01;4.52
05/02/2018;08:30;6561;8546;69;3.04;6.01;4.52
05/02/2018;09:00;6636;8548;70;3.04;6.01;4.52
05/02/2018;09:30;6766;8543;70;3.04;6.01;4.52
05/02/2018;10:00;6800;8561;70;3.04;6.01;4.52
05/02/2018;10:30;6806;8581;71;3.04;6.01;4.52
05/02/2018;11:00;6855;8580;72;3.04;6.01;4.52
05/02/2018;11:30;6975;8581;72;3.04;6.01;4.52
05/02/2018;12:00;7034;8542;72;3.04;6.01;4.52
05/02/2018;12:30;6996;8548;71;3.04;6.01;4.52
05/02/2018;13:00;7074;8556;71;3.04;6.01;4.52
05/02/2018;13:30;6952;8538;72;3.04;6.01;4.52
05/02/2018;14:00;6996;8544;73;3.04;6.01;4.52
05/02/2018;14:30;6820;8539;73;3.04;6.01;4.52
05/02/2018;15:00;6700;8546;74;3.04;6.01;4.52
05/02/2018;15:30;6647;8569;74;3.04;6.01;4.52
05/02/2018;16:00;6515;8605;75;3.04;6.01;4.52
05/02/2018;16:30;6398;8567;75;3.04;6.01;4.52
05/02/2018;17:00;6419;8621;75;3.04;6.01;4.52
05/02/2018;17:30;6501;8569;76;3.04;6.01;4.52
05/02/2018;18:00;6580;8641;77;3.04;6.01;4.52
05/02/2018;18:30;6940;8566;76;3.04;6.01;4.52
05/02/2018;19:00;7209;8609;74;3.04;6.01;4.52
05/02/2018;19:30;7168;8636;74;3.04;6.01;4.52
05/02/2018;20:00;6932;8574;75;3.04;6.01;4.52
05/02/2018;20:30;6655;8593;77;3.04;6.01;4.52
05/02/2018;21:00;6419;8554;77;3.04;6.01;4.52
05/02/2018;21:30;6220;7898;75;3.04;6.01;4.52
05/02/2018;22:00;6029;7755;72;3.04;6.01;4.52
05/02/2018;22:30;5988;7576;71;3.04;6.01;4.52
05/02/2018;23:00;6481;7710;72;3.04;6.01;4.52
05/02/2018;23:30;6175;7710;72;3.04;6.01;4.52
06/02/2018;00:00;6282;7676;72;0.69;4.46;2.58
06/02/2018;00:30;6091;6051;70;0.69;4.46;2.58
06/02/2018;01:00;5750;5929;68;0.69;4.46;2.58
06/02/2018;01:30;5721;5660;67;0.69;4.46;2.58
06/02/2018;02:00;5710;5566;65;0.69;4.46;2.58
06/02/2018;02:30;5653;5458;65;0.69;4.46;2.58
06/02/2018;03:00;5541;5441;65;0.69;4.46;2.58
06/02/2018;03:30;5499;5448;65;0.69;4.46;2.58
06/02/2018;04:00;5415;5459;65;0.69;4.46;2.58
06/02/2018;04:30;5348;5429;64;0.69;4.46;2.58
06/02/2018;05:00;5354;5842;66;0.69;4.46;2.58
06/02/2018;05:30;5520;6284;67;0.69;4.46;2.58
06/02/2018;06:00;5694;6706;69;0.69;4.46;2.58
06/02/2018;06:30;6142;7506;70;0.69;4.46;2.58
06/02/2018;07:00;6449;8013;72;0.69;4.46;2.58
06/02/2018;07:30;6727;8523;74;0.69;4.46;2.58
06/02/2018;08:00;6770;8738;73;0.69;4.46;2.58
06/02/2018;08:30;6752;8948;76;0.69;4.46;2.58
06/02/2018;09:00;6875;8915;77;0.69;4.46;2.58
06/02/2018;09:30;6967;8932;77;0.69;4.46;2.58
06/02/2018;10:00;6956;8914;76;0.69;4.46;2.58
06/02/2018;10:30;7021;8865;76;0.69;4.46;2.58
06/02/2018;11:00;7018;8872;77;0.69;4.46;2.58
06/02/2018;11:30;7097;8917;77;0.69;4.46;2.58
06/02/2018;12:00;7142;8935;77;0.69;4.46;2.58
06/02/2018;12:30;7114;8963;78;0.69;4.46;2.58
06/02/2018;13:00;7222;8975;77;0.69;4.46;2.58
06/02/2018;13:30;7098;9001;77;0.69;4.46;2.58
06/02/2018;14:00;7050;8836;77;0.69;4.46;2.58
06/02/2018;14:30;6905;8846;77;0.69;4.46;2.58
06/02/2018;15:00;6720;8647;77;0.69;4.46;2.58
06/02/2018;15:30;6710;8721;77;0.69;4.46;2.58
06/02/2018;16:00;6596;8794;78;0.69;4.46;2.58
06/02/2018;16:30;6592;8857;78;0.69;4.46;2.58
06/02/2018;17:00;6569;8904;77;0.69;4.46;2.58
06/02/2018;17:30;6627;8898;77;0.69;4.46;2.58
06/02/2018;18:00;6818;8923;77;0.69;4.46;2.58
06/02/2018;18:30;7226;8918;76;0.69;4.46;2.58
06/02/2018;19:00;7500;8950;77;0.69;4.46;2.58
06/02/2018;19:30;7523;8998;78;0.69;4.46;2.58
06/02/2018;20:00;7320;8811;79;0.69;4.46;2.58
06/02/2018;20:30;7128;8726;79;0.69;4.46;2.58
06/02/2018;21:00;6890;8665;77;0.69;4.46;2.58
06/02/2018;21:30;6662;8555;77;0.69;4.46;2.58
06/02/2018;22:00;6472;8510;78;0.69;4.46;2.58
06/02/2018;22:30;6478;8569;76;0.69;4.46;2.58
06/02/2018;23:00;6960;8548;75;0.69;4.46;2.58
06/02/2018;23:30;6656;8447;76;0.69;4.46;2.58
07/02/2018;00:00;6758;8397;74;-0.8;4.39;1.8
07/02/2018;00:30;6520;8056;71;-0.8;4.39;1.8
07/02/2018;01:00;6288;7859;69;-0.8;4.39;1.8
07/02/2018;01:30;6262;7959;73;-0.8;4.39;1.8
07/02/2018;02:00;6231;7895;73;-0.8;4.39;1.8
07/02/2018;02:30;6195;8026;73;-0.8;4.39;1.8
07/02/2018;03:00;6032;7876;70;-0.8;4.39;1.8
07/02/2018;03:30;5898;6982;69;-0.8;4.39;1.8
07/02/2018;04:00;5811;6887;68;-0.8;4.39;1.8
07/02/2018;04:30;5771;7023;70;-0.8;4.39;1.8
07/02/2018;05:00;5795;7228;70;-0.8;4.39;1.8
07/02/2018;05:30;5992;7862;72;-0.8;4.39;1.8
07/02/2018;06:00;6140;8035;73;-0.8;4.39;1.8
07/02/2018;06:30;6529;8194;71;-0.8;4.39;1.8
07/02/2018;07:00;6786;8534;73;-0.8;4.39;1.8
07/02/2018;07:30;7221;8660;71;-0.8;4.39;1.8
07/02/2018;08:00;7220;8715;70;-0.8;4.39;1.8
07/02/2018;08:30;7280;8699;71;-0.8;4.39;1.8
07/02/2018;09:00;7332;8697;73;-0.8;4.39;1.8
07/02/2018;09:30;7374;8697;73;-0.8;4.39;1.8
07/02/2018;10:00;7376;8738;73;-0.8;4.39;1.8
07/02/2018;10:30;7290;8738;73;-0.8;4.39;1.8
07/02/2018;11:00;7247;8739;73;-0.8;4.39;1.8
07/02/2018;11:30;7247;8700;73;-0.8;4.39;1.8
07/02/2018;12:00;7266;8681;73;-0.8;4.39;1.8
07/02/2018;12:30;7262;8746;73;-0.8;4.39;1.8
07/02/2018;13:00;7384;8765;73;-0.8;4.39;1.8
07/02/2018;13:30;7183;8757;73;-0.8;4.39;1.8
07/02/2018;14:00;7183;8759;74;-0.8;4.39;1.8
07/02/2018;14:30;7024;8591;75;-0.8;4.39;1.8
07/02/2018;15:00;6872;8396;75;-0.8;4.39;1.8
07/02/2018;15:30;6788;8432;75;-0.8;4.39;1.8
07/02/2018;16:00;6714;8459;76;-0.8;4.39;1.8
07/02/2018;16:30;6665;8754;77;-0.8;4.39;1.8
07/02/2018;17:00;6676;8955;76;-0.8;4.39;1.8
07/02/2018;17:30;6774;9160;75;-0.8;4.39;1.8
07/02/2018;18:00;6940;9121;76;-0.8;4.39;1.8
07/02/2018;18:30;7401;9179;75;-0.8;4.39;1.8
07/02/2018;19:00;7707;9195;73;-0.8;4.39;1.8
07/02/2018;19:30;7765;9212;75;-0.8;4.39;1.8
07/02/2018;20:00;7596;9220;76;-0.8;4.39;1.8
07/02/2018;20:30;7398;8906;75;-0.8;4.39;1.8
07/02/2018;21:00;7125;8885;76;-0.8;4.39;1.8
07/02/2018;21:30;6947;8785;77;-0.8;4.39;1.8
07/02/2018;22:00;6765;8672;77;-0.8;4.39;1.8
07/02/2018;22:30;6733;8521;76;-0.8;4.39;1.8
07/02/2018;23:00;7210;8640;76;-0.8;4.39;1.8
07/02/2018;23:30;6937;8345;73;-0.8;4.39;1.8
08/02/2018;00:00;7137;8404;70;-1.23;3.25;1.01
08/02/2018;00:30;6843;8436;70;-1.23;3.25;1.01
08/02/2018;01:00;6627;8208;68;-1.23;3.25;1.01
08/02/2018;01:30;6626;8321;71;-1.23;3.25;1.01
08/02/2018;02:00;6567;8307;70;-1.23;3.25;1.01
08/02/2018;02:30;6524;8200;71;-1.23;3.25;1.01
08/02/2018;03:00;6340;8167;72;-1.23;3.25;1.01
08/02/2018;03:30;6240;8192;74;-1.23;3.25;1.01
08/02/2018;04:00;6126;8170;75;-1.23;3.25;1.01
08/02/2018;04:30;6077;8095;75;-1.23;3.25;1.01
08/02/2018;05:00;6037;8056;74;-1.23;3.25;1.01
08/02/2018;05:30;6257;8085;72;-1.23;3.25;1.01
08/02/2018;06:00;6482;8242;73;-1.23;3.25;1.01
08/02/2018;06:30;6803;8306;71;-1.23;3.25;1.01
08/02/2018;07:00;7090;8619;73;-1.23;3.25;1.01
08/02/2018;07:30;7441;8823;72;-1.23;3.25;1.01
08/02/2018;08:00;7434;8896;74;-1.23;3.25;1.01
08/02/2018;08:30;7362;8548;73;-1.23;3.25;1.01
08/02/2018;09:00;7453;8633;74;-1.23;3.25;1.01
08/02/2018;09:30;7544;8658;74;-1.23;3.25;1.01
08/02/2018;10:00;7510;8849;74;-1.23;3.25;1.01
08/02/2018;10:30;7494;8842;74;-1.23;3.25;1.01
08/02/2018;11:00;7461;8843;74;-1.23;3.25;1.01
08/02/2018;11:30;7535;8916;74;-1.23;3.25;1.01
08/02/2018;12:00;7525;8866;74;-1.23;3.25;1.01
08/02/2018;12:30;7597;8763;72;-1.23;3.25;1.01
08/02/2018;13:00;7630;8716;72;-1.23;3.25;1.01
08/02/2018;13:30;7434;8844;72;-1.23;3.25;1.01
08/02/2018;14:00;7379;8851;73;-1.23;3.25;1.01
08/02/2018;14:30;7230;8811;73;-1.23;3.25;1.01
08/02/2018;15:00;7070;8360;71;-1.23;3.25;1.01
08/02/2018;15:30;7014;8339;70;-1.23;3.25;1.01
08/02/2018;16:00;6856;8503;70;-1.23;3.25;1.01
08/02/2018;16:30;6860;8522;69;-1.23;3.25;1.01
08/02/2018;17:00;6810;8725;70;-1.23;3.25;1.01
08/02/2018;17:30;6887;8720;67;-1.23;3.25;1.01
08/02/2018;18:00;7167;8850;69;-1.23;3.25;1.01
08/02/2018;18:30;7517;8851;69;-1.23;3.25;1.01
08/02/2018;19:00;7854;8922;68;-1.23;3.25;1.01
08/02/2018;19:30;7841;8717;67;-1.23;3.25;1.01
08/02/2018;20:00;7649;8550;65;-1.23;3.25;1.01
08/02/2018;20:30;7498;8303;64;-1.23;3.25;1.01
08/02/2018;21:00;7301;8251;68;-1.23;3.25;1.01
08/02/2018;21:30;7072;8469;70;-1.23;3.25;1.01
08/02/2018;22:00;6903;8298;71;-1.23;3.25;1.01
08/02/2018;22:30;6863;8210;70;-1.23;3.25;1.01
08/02/2018;23:00;7379;8235;69;-1.23;3.25;1.01
08/02/2018;23:30;7091;8155;67;-1.23;3.25;1.01
09/02/2018;00:00;7267;8131;66;-3.99;6.22;1.11
09/02/2018;00:30;7010;8497;70;-3.99;6.22;1.11
09/02/2018;01:00;6733;8203;68;-3.99;6.22;1.11
09/02/2018;01:30;6711;8159;66;-3.99;6.22;1.11
09/02/2018;02:00;6666;8046;65;-3.99;6.22;1.11
09/02/2018;02:30;6685;8214;64;-3.99;6.22;1.11
09/02/2018;03:00;6592;8054;64;-3.99;6.22;1.11
09/02/2018;03:30;6504;8109;65;-3.99;6.22;1.11
09/02/2018;04:00;6410;8150;67;-3.99;6.22;1.11
09/02/2018;04:30;6369;7916;66;-3.99;6.22;1.11
09/02/2018;05:00;6343;7950;66;-3.99;6.22;1.11
09/02/2018;05:30;6493;8252;66;-3.99;6.22;1.11
09/02/2018;06:00;6694;8155;64;-3.99;6.22;1.11
09/02/2018;06:30;7131;8201;64;-3.99;6.22;1.11
09/02/2018;07:00;7366;8441;62;-3.99;6.22;1.11
09/02/2018;07:30;7761;8483;61;-3.99;6.22;1.11
09/02/2018;08:00;7814;8602;61;-3.99;6.22;1.11
09/02/2018;08:30;7770;8571;62;-3.99;6.22;1.11
09/02/2018;09:00;7822;8626;62;-3.99;6.22;1.11
09/02/2018;09:30;7857;8729;62;-3.99;6.22;1.11
09/02/2018;10:00;7772;8716;62;-3.99;6.22;1.11
09/02/2018;10:30;7574;8663;61;-3.99;6.22;1.11
09/02/2018;11:00;7476;8626;60;-3.99;6.22;1.11
09/02/2018;11:30;7416;8637;60;-3.99;6.22;1.11
09/02/2018;12:00;7333;8634;60;-3.99;6.22;1.11
09/02/2018;12:30;7258;8654;60;-3.99;6.22;1.11
09/02/2018;13:00;7324;8575;60;-3.99;6.22;1.11
09/02/2018;13:30;7160;8634;62;-3.99;6.22;1.11
09/02/2018;14:00;7091;8562;62;-3.99;6.22;1.11
09/02/2018;14:30;6885;8599;62;-3.99;6.22;1.11
09/02/2018;15:00;6778;8510;63;-3.99;6.22;1.11
09/02/2018;15:30;6719;8445;63;-3.99;6.22;1.11
09/02/2018;16:00;6585;8437;63;-3.99;6.22;1.11
09/02/2018;16:30;6600;8461;64;-3.99;6.22;1.11
09/02/2018;17:00;6606;8383;63;-3.99;6.22;1.11
09/02/2018;17:30;6678;8202;62;-3.99;6.22;1.11
09/02/2018;18:00;6979;8513;63;-3.99;6.22;1.11
09/02/2018;18:30;7265;8608;65;-3.99;6.22;1.11
09/02/2018;19:00;7539;8586;65;-3.99;6.22;1.11
09/02/2018;19:30;7528;8546;66;-3.99;6.22;1.11
09/02/2018;20:00;7329;8430;63;-3.99;6.22;1.11
09/02/2018;20:30;7191;8482;63;-3.99;6.22;1.11
09/02/2018;21:00;6925;8408;62;-3.99;6.22;1.11
09/02/2018;21:30;6780;8422;64;-3.99;6.22;1.11
09/02/2018;22:00;6539;8329;65;-3.99;6.22;1.11
09/02/2018;22:30;6574;7937;64;-3.99;6.22;1.11
09/02/2018;23:00;7079;7989;63;-3.99;6.22;1.11
09/02/2018;23:30;6748;8092;63;-3.99;6.22;1.11
10/02/2018;00:00;6954;8028;63;0.12;7.35;3.73
10/02/2018;00:30;6768;6887;55;0.12;7.35;3.73
10/02/2018;01:00;6470;6543;49;0.12;7.35;3.73
10/02/2018;01:30;6459;6324;46;0.12;7.35;3.73
10/02/2018;02:00;6409;5951;44;0.12;7.35;3.73
10/02/2018;02:30;6347;6049;46;0.12;7.35;3.73
10/02/2018;03:00;6136;5950;46;0.12;7.35;3.73
10/02/2018;03:30;6048;5829;47;0.12;7.35;3.73
10/02/2018;04:00;5981;5794;46;0.12;7.35;3.73
10/02/2018;04:30;5896;5505;43;0.12;7.35;3.73
10/02/2018;05:00;5779;5518;43;0.12;7.35;3.73
10/02/2018;05:30;5827;5717;44;0.12;7.35;3.73
10/02/2018;06:00;5952;5719;45;0.12;7.35;3.73
10/02/2018;06:30;6178;6032;46;0.12;7.35;3.73
10/02/2018;07:00;6313;6076;46;0.12;7.35;3.73
10/02/2018;07:30;6433;6324;46;0.12;7.35;3.73
10/02/2018;08:00;6446;6297;45;0.12;7.35;3.73
10/02/2018;08:30;6622;6467;46;0.12;7.35;3.73
10/02/2018;09:00;6802;6472;45;0.12;7.35;3.73
10/02/2018;09:30;6825;6641;46;0.12;7.35;3.73
10/02/2018;10:00;6781;6714;47;0.12;7.35;3.73
10/02/2018;10:30;6734;6689;47;0.12;7.35;3.73
10/02/2018;11:00;6637;6632;47;0.12;7.35;3.73
10/02/2018;11:30;6560;6694;46;0.12;7.35;3.73
10/02/2018;12:00;6593;6603;46;0.12;7.35;3.73
10/02/2018;12:30;6631;6438;45;0.12;7.35;3.73
10/02/2018;13:00;6751;6382;45;0.12;7.35;3.73
10/02/2018;13:30;6588;6440;45;0.12;7.35;3.73
10/02/2018;14:00;6370;6182;43;0.12;7.35;3.73
10/02/2018;14:30;6189;6353;43;0.12;7.35;3.73
10/02/2018;15:00;6018;5541;38;0.12;7.35;3.73
10/02/2018;15:30;5983;5683;39;0.12;7.35;3.73
10/02/2018;16:00;5842;5929;40;0.12;7.35;3.73
10/02/2018;16:30;5770;6164;42;0.12;7.35;3.73
10/02/2018;17:00;5764;6313;42;0.12;7.35;3.73
10/02/2018;17:30;5865;6300;42;0.12;7.35;3.73
10/02/2018;18:00;6043;6458;47;0.12;7.35;3.73
10/02/2018;18:30;6534;6435;47;0.12;7.35;3.73
10/02/2018;19:00;6943;6520;45;0.12;7.35;3.73
10/02/2018;19:30;7063;6397;45;0.12;7.35;3.73
10/02/2018;20:00;6976;6293;45;0.12;7.35;3.73
10/02/2018;20:30;6802;5466;42;0.12;7.35;3.73
10/02/2018;21:00;6662;5199;40;0.12;7.35;3.73
10/02/2018;21:30;6537;4581;38;0.12;7.35;3.73
10/02/2018;22:00;6390;4358;37;0.12;7.35;3.73
10/02/2018;22:30;6443;4168;35;0.12;7.35;3.73
10/02/2018;23:00;6973;4255;36;0.12;7.35;3.73
10/02/2018;23:30;6746;4362;37;0.12;7.35;3.73
11/02/2018;00:00;6926;4463;38;0.11;11.5;5.8
11/02/2018;00:30;6693;3875;35;0.11;11.5;5.8
11/02/2018;01:00;6393;3658;32;0.11;11.5;5.8
11/02/2018;01:30;6302;3073;29;0.11;11.5;5.8
11/02/2018;02:00;6252;3068;29;0.11;11.5;5.8
